"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
4055,"HRYU","Hanryu Holdings Inc","-","Communication Services","Internet Content & Information","South Korea",14.71,,,,,1.10,1.26,,0.25,0.22,,,,,,,,,,,710.87%,-47.96%,,,,,52.81,36.66,69.42%,,,0.46%,,0.44%,0.49,0.16,,,,2.61,2.61,0.06,0.38,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.04%,-0.07%,-0.07%,2.16%,3.38%,13.67%,-28.53%,-44.36%,-64.52%,,-65.60%,,0.03,5.24%,10.34%,4.84%,-25.03%,-72.63%,-55.14%,20.35%,-97.07%,53.08%,-97.07%,53.08%,46.24,,8/1/2023,No,Yes,,6.70%,3.36%,,330.80,1.38,214538,156,,0.25,0.26,0.28,0.26,0.28,10.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4056,"HRZN","Horizon Technology Finance Corp","-","Financial","Asset Management","USA",453.07,,8.91,,4.06,1.30,,,9.63,,1.31,10.46%,,-0.49,0.36,-26.80%,-2.80%,7.57%,5.00%,,-6.80%,63.10%,111.57,,-0.39%,5.30%,36.04,35.57,98.69%,1.31%,0.78%,6.21%,,1.39%,2.14,0.49,,,,,,,,,,,0.16%,0.16%,0.00%,0.00%,0.10%,0.10%,0.40%,0.19%,0.57%,0.00%,2.36%,3.37%,12.13%,-6.63%,-2.49%,-4.14%,1.23,0.16,1.51%,1.30%,4.56%,5.88%,3.76%,-0.08%,10.26%,-8.04%,17.91%,-33.13%,182.90%,71.39,4/30/2024 4:30:00 PM,10/29/2010,Yes,Yes,,0.56%,0.00%,3.40,231.17,1.57,171313,935,10.54,12.50,12.50,12.56,12.48,12.57,0.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4057,"HSAI","Hesai Group ADR","-","Consumer Cyclical","Auto Parts","China",457.36,,27.99,,1.82,1.06,1.17,,4.46,4.04,,,,-0.51,-0.06,41.69%,154.98%,-27.73%,44.20%,53.32%,-20.49%,15.39%,251.80,-64.53,-51.57%,5.79%,97.00,80.10,82.58%,17.42%,0.00%,11.96%,,3.32%,5.41,2.66,-8.07%,-10.74%,-10.28%,3.33,2.84,0.11,0.15,35.29%,-35.00%,-25.63%,0.00%,0.00%,0.11%,0.21%,0.21%,0.43%,-0.21%,0.86%,-0.11%,-2.78%,5.72%,-2.18%,4.31%,-42.50%,-60.77%,-47.08%,1.57,0.23,4.88%,4.31%,5.09%,-1.08%,-28.75%,-15.27%,13.89%,-66.27%,43.75%,-84.47%,43.75%,54.08,5/20/2024 4:30:00 PM,2/9/2023,Yes,Yes,1122,-2.78%,0.41%,1.38,490.68,1.03,237658,1031,8.27,4.83,4.85,4.85,4.61,4.72,-2.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4058,"HSBC","HSBC Holdings plc ADR","-","Financial","Banks - Diversified","United Kingdom",160982.76,7.50,7.21,0.34,1.11,0.86,,,50.43,,4.10,9.45%,52.62%,5.79,1.57,8.65%,-2.85%,12.69%,21.90%,11.72%,30.21%,4.18%,144948.00,22288.00,67.44%,18.13%,3852.55,3709.27,96.28%,0.00%,,1.48%,1.67%,0.24%,5.94,8.80,0.74%,11.69%,6.01%,1.96,,0.94,2.12,,18.55%,15.38%,0.00%,0.03%,0.06%,0.12%,0.07%,0.13%,0.13%,-0.09%,0.20%,-0.07%,0.16%,-1.07%,9.35%,12.70%,9.56%,9.59%,0.58,0.55,0.83%,0.91%,-0.50%,-1.17%,9.35%,-4.38%,2.11%,-4.38%,25.86%,-54.77%,147.51%,47.65,7/31/2024 8:30:00 AM,7/16/1999,Yes,Yes,221000,0.14%,-1.01%,1.25,1480.27,1.24,866203,4968,52.00,43.78,43.34,43.51,43.25,43.40,-0.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059,"HSCS","Heart Test Laboratories Inc.","-","Healthcare","Medical Devices","USA",2.65,,,,132.33,0.30,0.37,,13.57,10.73,,,,-48.40,-3.50,75.00%,47.50%,,,-56.05%,653.85%,80.99%,0.02,-6.39,50.00%,,0.66,0.55,83.33%,16.16%,0.00%,2.37%,,7.13%,0.46,0.04,-89.51%,-152.61%,-70.28%,4.71,4.32,0.05,0.12,-69.88%,-32390.53%,-34362.39%,0.00%,0.00%,0.00%,-0.74%,0.25%,0.00%,-0.62%,0.25%,1.52%,0.25%,-5.42%,-24.34%,-62.52%,-71.76%,-95.82%,-76.55%,3.11,0.57,19.23%,10.11%,-18.94%,-35.59%,-73.78%,-70.30%,17.94%,-95.95%,17.94%,-99.33%,17.94%,33.04,3/14/2024 4:30:00 PM,6/15/2022,No,Yes,12,-2.90%,1.72%,1.00,84.98,0.18,7167,133,67.50,4.06,4.13,4.07,3.96,4.01,-1.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4060,"HSCZ","iShares Currency Hedged MSCI EAFE Small-Cap ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.82,2.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.02%,-0.02%,-0.02%,-0.02%,-0.13%,-0.03%,-0.15%,-0.13%,-0.37%,1.45%,0.86%,4.09%,10.38%,15.12%,10.47%,0.75,0.24,0.50%,0.51%,1.47%,1.17%,8.26%,-0.70%,4.18%,-0.70%,24.09%,-0.70%,101.31%,58.88,,7/14/2015,No,No,,-0.30%,-0.00%,,24.25,0.67,7617,68,,32.47,32.47,32.45,32.34,32.37,-0.31%,,,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"EAFE","Passive",0.42%,64,149064500,32.48,-0.00,10195823.01,7.34,19674653.22,15.21,29296780.30,24.46,37365077.31,33.45,19.09,6.26,9.99,,8.73,"EAFE equity small-cap hedge-currency"
4061,"HSDT","Helius Medical Technologies Inc","-","Healthcare","Medical Devices","USA",2.59,,,,3.86,0.39,0.71,,2.24,1.23,,,,-12.96,-0.50,62.43%,44.97%,63.34%,,33.74%,21.62%,30.36%,0.67,-8.87,38.89%,22.73%,2.96,2.91,98.31%,1.79%,0.00%,0.89%,,1.21%,0.09,0.04,-90.94%,-220.34%,-446.73%,3.48,3.24,0.00,0.03,-0.15%,-1777.69%,-1328.14%,0.00%,0.00%,0.00%,0.00%,0.07%,0.00%,0.00%,3.43%,-0.51%,0.01%,-8.00%,-20.55%,-85.83%,-88.66%,-90.65%,-89.13%,1.60,0.12,10.30%,10.16%,-10.08%,-35.33%,-83.76%,-77.93%,7.75%,-93.49%,7.75%,-100.00%,7.75%,30.03,5/13/2024 4:30:00 PM,6/27/2014,No,Yes,22,4.92%,-1.19%,1.00,378.11,0.06,11144,77,4.00,0.84,0.83,0.90,0.83,0.87,3.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062,"HSHP","Himalaya Shipping Ltd","RUT","Industrials","Marine Shipping","Bermuda",357.35,93.78,,,6.07,2.30,13.89,,3.53,0.59,0.15,1.84%,0.00%,0.09,,,,,,0.00%,1472.07%,,58.84,4.04,,,43.90,22.05,50.23%,49.76%,0.00%,16.93%,,1.23%,2.49,0.27,,,0.56%,1.04,1.04,3.62,3.76,53.30%,43.72%,6.87%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.55%,-0.73%,-1.93%,-1.21%,-0.73%,-3.44%,-9.86%,5.03%,26.01%,41.07%,20.41%,,0.31,2.92%,3.01%,-6.06%,-7.58%,14.60%,-16.60%,2.01%,-16.60%,89.30%,-16.60%,89.30%,36.59,,10/25/2022,No,Yes,2,0.25%,-2.64%,,108.94,1.18,60538,413,,8.34,8.12,8.29,8.14,8.14,-2.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063,"HSIC","Henry Schein Inc.","S&P 500","Healthcare","Medical Distribution","USA",8454.27,22.32,11.84,4.46,0.68,2.36,53.17,17.87,28.02,1.24,,,0.00%,2.96,1.23,12.55%,10.13%,-1.96%,5.00%,5.89%,3.66%,-21.21%,12451.00,388.00,8.23%,-1.05%,129.25,126.48,97.86%,1.23%,-1.39%,101.16%,0.52%,4.53%,5.57,5.73,4.15%,10.97%,6.60%,1.75,1.02,0.63,0.76,29.56%,5.22%,3.12%,0.07%,0.07%,-0.08%,-0.09%,-0.10%,-0.06%,-0.07%,0.34%,0.22%,0.67%,1.97%,-0.58%,-7.02%,-10.72%,-19.55%,-12.79%,0.87,1.17,1.32%,1.95%,0.76%,-3.84%,-7.65%,-12.20%,3.63%,-20.10%,10.02%,-28.76%,3147.14%,48.05,8/6/2024 8:30:00 AM,11/3/1995,Yes,Yes,25000,1.01%,0.32%,2.67,1027.89,0.80,386073,3815,78.31,65.15,65.36,66.15,65.36,66.02,1.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4064,"HSII","Heidrick & Struggles International, Inc.","RUT","Industrials","Staffing & Employment Services","USA",660.55,12.79,11.79,1.28,0.62,1.41,2.61,7.26,23.15,12.49,0.60,1.84%,22.90%,2.55,0.56,-14.43%,11.11%,0.75%,10.00%,9.83%,11.14%,-11.98%,1068.16,52.86,35.11%,5.28%,20.12,19.67,97.76%,2.85%,-1.20%,91.42%,-1.45%,2.99%,3.00,0.59,5.69%,11.88%,9.67%,2.03,2.03,0.17,0.21,25.11%,7.72%,4.95%,0.00%,-0.24%,-0.24%,-0.24%,-0.67%,-0.55%,-0.52%,0.15%,-0.11%,1.62%,4.05%,-4.00%,6.53%,19.66%,18.32%,10.46%,0.87,0.90,2.49%,2.66%,1.05%,-1.42%,9.48%,-10.29%,12.37%,-10.29%,44.85%,-56.51%,227.51%,52.03,5/6/2024 4:30:00 PM,4/27/1999,Yes,Yes,2212,1.12%,0.69%,2.00,196.43,0.32,29838,496,37.67,32.04,32.26,32.83,32.24,32.62,1.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4065,"HSMV","First Trust Horizon Managed Volatility Small/Mid ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.43,1.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.43%,0.60%,0.60%,4.82%,4.32%,7.06%,10.03%,10.13%,8.33%,0.85,0.27,0.38%,0.30%,4.26%,3.84%,9.00%,0.75%,6.41%,0.75%,24.08%,-0.97%,61.27%,70.88,,4/8/2020,No,No,,0.60%,0.67%,,1.15,2.65,1434,10,,34.33,34.56,34.64,34.59,34.77,1.28%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Active",0.80%,201,18887068,34.34,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1596000.00,-7.79,10.77,2.85,,,13.29,"U.S. equity volatility small-mid-cap"
4066,"HSON","Hudson Global Inc","-","Industrials","Staffing & Employment Services","USA",49.94,,6.51,,0.33,1.16,2.40,14.65,15.64,7.56,,,0.00%,-0.37,-0.07,-116.28%,2092.86%,,7.00%,22.83%,-21.32%,-940.39%,152.16,-1.05,-376.92%,-2.61%,2.81,2.28,81.14%,17.27%,0.00%,51.02%,-2.30%,0.18%,0.58,0.00,-1.69%,-2.32%,-2.35%,3.21,3.21,0.01,0.03,48.19%,-1.10%,-0.69%,0.00%,0.00%,-0.93%,-0.93%,-4.37%,-0.06%,-0.06%,-1.84%,0.08%,3.42%,4.37%,13.43%,4.28%,15.12%,-18.75%,17.24%,0.57,1.14,8.50%,6.83%,8.05%,11.11%,10.34%,-7.82%,23.07%,-24.33%,35.72%,-93.59%,199.67%,59.04,5/10/2024 8:30:00 AM,3/17/2003,No,Yes,1050,-1.73%,0.33%,1.00,7.33,2.33,8036,46,27.00,18.42,18.48,18.99,18.17,18.16,-1.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4067,"HSPO","Horizon Space Acquisition I Corp","-","Financial","Shell Companies","USA",86.60,32.67,,,,1.51,962.22,,7.31,0.01,,,0.00%,0.34,,,,,,0.00%,,23.32%,0.00,2.95,,,8.65,5.60,64.74%,28.56%,0.00%,69.06%,,0.04%,0.05,0.00,4.47%,4.66%,5.14%,0.25,0.25,0.00,0.01,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.18%,0.18%,-0.09%,0.18%,0.82%,2.41%,4.73%,,3.08%,-0.00,0.01,0.05%,0.06%,0.33%,0.90%,3.74%,-0.09%,1.84%,-0.09%,6.04%,-0.09%,9.50%,65.77,,1/26/2023,No,Yes,,0.45%,-0.54%,,38.17,0.01,113,10,,11.07,11.01,11.05,11.05,11.06,-0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068,"HSRT","Hartford AAA CLO ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.95,4.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,-0.02%,-0.03%,0.12%,0.16%,0.29%,0.33%,2.26%,0.32%,0.16,0.06,0.10%,0.14%,0.11%,0.11%,0.78%,-0.28%,0.50%,-0.55%,3.04%,-11.83%,8.95%,56.09,,5/31/2018,No,Yes,,-0.03%,0.06%,,24.07,0.49,5558,12,,39.09,39.12,39.11,39.10,39.10,0.03%,,,"Bonds - Non Government Asset Backed Securities","Bonds","Global Bonds",,,"Active",0.24%,98,93788092,39.08,0.00,-1953135.00,-2.04,-11728105.00,-11.11,-9764775.00,-9.43,49393836.11,111.26,7.81,1.95,2.46,,2.84,"U.S. fixed-income bonds investment-grade"
4069,"HST","Host Hotels & Resorts Inc","S&P 500","Real Estate","REIT - Hotel & Motel","USA",12993.18,18.12,17.88,0.64,2.41,1.93,9.63,14.52,9.55,1.91,0.89,4.82%,62.61%,1.02,0.31,-0.99%,0.09%,-6.69%,28.40%,17.01%,6.52%,-5.36%,5401.00,721.00,26.37%,3.18%,703.60,695.97,98.92%,1.29%,-2.04%,106.50%,-0.51%,6.36%,7.29,44.23,5.84%,10.61%,6.10%,,,0.75,0.75,16.31%,14.20%,13.35%,0.05%,0.02%,-0.03%,-0.03%,0.09%,0.16%,0.08%,-0.01%,0.38%,1.37%,4.18%,0.54%,-7.85%,-7.16%,4.89%,-5.35%,1.35,0.34,2.06%,1.85%,2.94%,1.61%,-0.28%,-4.31%,6.01%,-13.52%,25.07%,-31.73%,1842.53%,59.08,7/31/2024 4:30:00 PM,8/26/1968,Yes,Yes,163,0.59%,0.77%,1.68,6067.52,0.57,1633996,12239,22.42,18.18,18.32,18.44,18.20,18.43,1.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4070,"HSTM","Healthstream Inc","RUT","Healthcare","Health Information Services","USA",873.70,49.35,47.90,3.36,3.09,2.53,10.44,23.94,11.34,2.75,0.11,0.38%,20.16%,0.58,0.12,8.00%,11.11%,42.50%,14.70%,3.89%,5.53%,100.70%,282.88,17.82,55.96%,1.23%,30.30,23.82,78.61%,21.64%,-0.36%,71.58%,-0.22%,1.19%,2.40,0.28,3.51%,5.23%,4.89%,1.17,1.17,0.06,0.06,51.47%,6.65%,6.30%,0.00%,-0.03%,-0.03%,-0.12%,-0.14%,-0.07%,-0.38%,-0.73%,-0.33%,-0.09%,3.42%,2.17%,16.07%,6.60%,23.08%,6.33%,0.38,0.46,1.78%,1.52%,3.36%,4.54%,10.25%,-0.55%,12.62%,-1.30%,40.40%,-24.66%,4061.45%,66.05,4/22/2024 4:30:00 PM,4/11/2000,Yes,Yes,1079,0.07%,0.21%,2.29,118.60,0.51,28492,699,31.67,28.66,28.72,28.97,28.72,28.74,0.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4071,"HSUN","Hartford Sustainable Income ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,2.10,6.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.89%,1.45%,1.65%,1.80%,3.44%,1.32%,0.36,0.10,0.06%,0.05%,1.01%,1.56%,2.72%,-0.13%,3.54%,-0.13%,8.79%,-14.43%,9.78%,64.83,,9/22/2021,No,No,,0.04%,-0.14%,,0.44,0.50,103,4,,34.40,34.35,34.35,34.35,34.37,-0.10%,,,"Bonds - Broad Market","Bonds","Global Bonds","Corporate Governance",,"Active",0.54%,419,56763440,34.40,-0.00,3412.00,0.01,6722.00,0.01,-5057926.00,-8.18,1644525.00,2.98,9.90,,,,-0.49,"Global fixed-income bonds high-yield sustainability"
4072,"HSY","Hershey Company","S&P 500","Consumer Defensive","Confectioners","USA",38137.55,18.68,19.38,9.46,3.34,9.28,73.29,28.70,20.32,2.57,5.47,2.90%,49.20%,10.10,1.44,0.14%,1.34%,10.17%,1.98%,7.59%,8.87%,36.45%,11430.13,2072.05,11.20%,4.51%,149.78,147.13,98.23%,27.25%,-0.03%,59.84%,0.34%,2.65%,2.29,3.89,17.63%,54.77%,25.35%,0.97,0.64,0.99,1.39,44.96%,23.42%,18.13%,-0.00%,-0.05%,-0.06%,-0.05%,-0.13%,-0.02%,-0.03%,-0.03%,0.35%,-0.40%,2.07%,0.73%,1.50%,-0.96%,-20.92%,1.15%,0.36,3.31,1.55%,1.72%,2.21%,-2.53%,-1.69%,-11.01%,4.00%,-24.24%,5.46%,-31.89%,11088.97%,52.40,8/1/2024 8:30:00 AM,12/1/1927,Yes,Yes,20505,-0.14%,-0.05%,2.65,1703.31,0.47,374285,5992,206.70,188.94,188.85,189.04,187.07,188.59,-0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4073,"HTAB","Hartford Schroders Tax Aware Bond ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.67,3.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03%,-0.03%,-0.03%,-0.03%,-0.03%,-0.05%,-0.08%,-0.05%,-0.03%,-0.12%,-0.05%,0.21%,1.51%,-1.12%,0.00%,-1.42%,0.23,0.08,0.22%,0.31%,0.12%,0.58%,1.56%,-0.41%,2.04%,-1.77%,9.74%,-13.87%,9.74%,54.38,,4/19/2018,No,Yes,,-0.26%,-0.05%,,133.83,0.73,45906,89,,19.54,19.53,19.53,19.47,19.48,-0.31%,,,"Bonds - Broad Market","Bonds","Global Bonds",,,"Active",0.40%,273,344528000,19.52,-0.00,15545000.00,4.73,90439000.00,35.59,137215000.00,66.19,203380500.00,144.09,4.46,-0.66,1.10,,2.08,"U.S. fixed-income bonds"
4074,"HTBI","HomeTrust Bancshares Inc","RUT","Financial","Banks - Regional","USA",572.47,9.54,11.38,1.19,2.05,1.12,,,29.42,,0.44,1.35%,13.12%,3.44,0.73,-20.91%,-4.84%,15.18%,8.00%,11.94%,24.28%,113.11%,279.92,57.89,20.55%,-36.18%,17.39,14.56,83.73%,16.55%,0.02%,55.59%,-1.60%,0.50%,1.91,0.07,1.26%,11.92%,10.56%,0.12,,0.07,0.61,,26.56%,20.68%,0.00%,0.00%,-0.02%,-0.02%,-0.17%,-0.61%,-1.01%,-0.83%,0.72%,3.22%,13.46%,14.37%,35.81%,24.81%,50.50%,21.94%,0.82,0.91,3.53%,2.67%,13.07%,16.10%,28.78%,0.81%,26.25%,0.81%,69.46%,0.69%,192.04%,76.14,4/24/2024 8:30:00 AM,7/11/2012,Yes,Yes,565,2.26%,1.20%,1.33,38.51,0.65,11849,194,33.17,31.72,32.10,33.19,32.11,32.83,3.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075,"HTBK","Heritage Commerce Corp.","RUT","Financial","Banks - Regional","USA",582.22,10.48,11.76,1.50,2.39,0.86,,12.40,11.04,,0.52,5.47%,49.47%,0.91,0.18,-30.48%,10.73%,4.65%,7.00%,12.11%,0.95%,-46.44%,243.85,55.69,-6.44%,-2.44%,61.15,58.18,95.14%,5.02%,-0.23%,73.95%,-7.61%,1.80%,2.93,1.05,1.03%,8.42%,7.51%,0.17,,0.10,0.10,,32.09%,22.84%,-0.06%,-0.01%,-0.01%,-0.01%,0.15%,-0.01%,-0.19%,0.15%,1.32%,2.30%,13.28%,18.21%,20.15%,-0.27%,7.15%,-4.19%,0.93,0.23,2.57%,2.51%,14.54%,15.33%,11.10%,1.98%,22.73%,-7.00%,24.07%,-65.24%,316.85%,75.06,4/25/2024 4:30:00 PM,7/24/1998,Yes,Yes,349,2.86%,0.87%,1.50,358.58,0.66,112009,1081,10.33,9.16,9.24,9.54,9.24,9.50,3.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4076,"HTCR","HeartCore Enterprises Inc","-","Technology","Software - Application","Japan",16.39,,5.61,,0.90,4.16,10.06,,0.19,0.08,0.02,2.54%,,-0.36,-0.01,154.76%,21.74%,-34.25%,,43.58%,-42.22%,-164.74%,18.16,-7.41,-128.57%,-46.88%,20.84,5.14,24.66%,75.37%,0.00%,1.29%,2.45%,1.21%,2.88,0.06,-31.51%,-100.95%,-98.99%,0.82,0.82,0.90,1.13,24.60%,-39.11%,-40.78%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.01%,-3.92%,15.90%,9.15%,-9.89%,40.29%,-47.66%,23.18%,1.55,0.07,13.54%,7.95%,10.37%,3.28%,6.28%,-21.39%,42.86%,-52.08%,118.31%,-87.30%,118.31%,58.72,5/14/2024 4:30:00 PM,2/10/2022,No,Yes,16,-0.52%,0.00%,1.00,21.65,0.74,7515,22,3.00,0.79,0.79,0.79,0.75,0.79,-0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4077,"HTD","John Hancock Tax- Advantaged Dividend Income","-","Financial","Closed-End Fund - Debt","USA",715.37,18.52,,,11.30,0.93,,,21.71,,1.63,8.09%,,1.09,,,,,,,9.20%,735.60%,63.29,,,,35.43,35.42,99.97%,0.03%,0.00%,15.78%,,0.05%,0.20,0.02,,,,,,,,,,,0.15%,0.15%,0.15%,0.15%,0.27%,0.27%,0.35%,-0.05%,0.02%,-0.20%,-0.74%,-0.44%,6.77%,3.43%,-2.07%,6.43%,1.03,0.28,1.50%,1.36%,0.31%,-0.31%,6.44%,-2.93%,3.37%,-4.57%,24.86%,-27.94%,330.76%,48.96,,2/25/2004,No,Yes,,-0.20%,-0.05%,,81.64,4.90,188656,374,,20.24,20.23,20.20,20.05,20.19,-0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4078,"HTEC","ROBO Global Healthcare Technology and Innovation ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.07%,-0.03%,0.18%,0.47%,4.19%,0.90%,4.78%,0.63%,-8.14%,0.61%,1.03,0.30,1.09%,0.91%,3.17%,2.70%,5.80%,-0.61%,7.51%,-9.47%,29.53%,-46.09%,44.33%,65.38,,6/25/2019,Yes,Yes,,0.54%,-0.74%,,8.57,1.05,4231,24,,28.26,28.05,28.21,28.05,28.20,-0.21%,,,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Equities","Healthcare",,"Passive",0.68%,70,58245278,28.07,0.00,-1386000.00,-2.32,-5614500.00,-8.79,-9684000.00,-14.26,-27338750.00,-31.94,-7.74,-15.98,2.60,,3.10,"Global equity technology healthcare innovation"
4079,"HTGC","Hercules Capital Inc","-","Financial","Asset Management","USA",3457.21,9.91,10.47,1.98,7.25,1.78,68.87,,11.98,0.31,1.60,7.51%,83.29%,2.15,0.51,192.60%,-0.59%,22.60%,5.00%,17.30%,15.70%,-16.40%,477.10,330.70,0.89%,-0.21%,162.18,159.06,98.08%,1.00%,-0.87%,25.70%,1.00%,4.10%,7.30,6.52,,,9.10%,,,0.93,0.93,83.50%,,,-0.01%,-0.04%,-0.02%,-0.06%,-0.06%,-0.08%,-0.25%,-0.22%,0.18%,0.08%,1.75%,7.34%,17.80%,22.97%,36.08%,28.95%,1.35,0.29,1.65%,1.32%,4.56%,7.32%,20.96%,-0.27%,12.02%,-0.27%,43.83%,-0.27%,576.73%,68.63,5/2/2024 4:30:00 PM,6/9/2005,Yes,Yes,100,0.32%,0.14%,2.40,893.41,0.74,312121,2034,19.81,21.22,21.25,21.40,21.18,21.32,0.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,"HTH","Hilltop Holdings Inc","RUT","Financial","Banks - Regional","USA",2141.51,19.16,20.22,1.28,1.43,1.00,,14.67,32.66,,0.68,2.07%,37.97%,1.71,0.26,-18.20%,17.36%,5.70%,15.00%,0.59%,5.22%,6.77%,1502.28,111.51,68.00%,3.89%,65.15,45.61,70.01%,30.11%,-0.19%,55.20%,-9.73%,2.86%,4.53,1.31,0.67%,5.32%,4.34%,0.31,,0.21,0.64,,4.62%,7.42%,0.06%,0.09%,0.03%,0.03%,-0.11%,-0.18%,-0.18%,-0.24%,1.45%,2.53%,7.96%,8.89%,11.14%,-3.61%,2.24%,-6.82%,1.12,0.64,1.68%,1.96%,8.65%,6.97%,6.75%,1.08%,14.80%,-7.99%,22.52%,-17.14%,376.89%,69.18,4/18/2024 4:30:00 PM,2/12/2004,Yes,Yes,3820,1.56%,0.95%,3.00,288.51,2.12,287881,1509,32.67,32.00,32.31,32.95,32.10,32.81,2.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,
