date,book,dividend,div_growth,div_yield,earn,earn_yld,earn_growth,real_earn_growth,sp500_pe,sp500,sp500_adj,price_book,price_sales,cape_shiller,sales,sales_growth,real_sales,real_sales_growth,1mo_ustreas,6mo_ustreas,1yr_ustreas,2yr_ustreas,3yr_ustreas,5yr_ustreas,10yr_ustreas,20yr_ustreas,30yr_ustreas,5yr_real_int,10yr_real_int,20yr_real_int,30yr_real_int,cpi,fed_debt,gdp,gdp_growth,real_gdp,real_gdp_growth,real_gdp_per_cap,us_home_prices,us_avg_income,us_med_income,us_med_income_growth,us_med_real_income,us_infl,us_pop,us_pop_growth
1940-12-31,,15.4,,0.0636,24.13,0.09970000000000001,,,10.03,10.53,242.01,,,13.91,,,,,,,,,,,0.0197,,,,,,,14.1,0.436,0.1,0.1013,1.43,0.0882,10765.27,125.45,,,,,0.0070999999999999995,,
1941-03-31,,15.52,,0.0683,24.19,0.1065,,,9.39,9.95,227.07,,,12.96,,,,,,,,,,,0.0204,,,,,,,14.2,,,,,,,,,,,,0.0143,,
1941-06-30,,15.21,,0.0707,24.03,0.1117,,,8.95,9.76,215.15,,,12.16,,,,,,,,,,,0.0216,,,,,,,14.7,,,,,,,,,,,,0.0426,,
1941-09-30,,15.02,,0.0684,25.54,0.1162,,,8.61,10.24,219.76,,,12.28,,,,,,,,,,,0.0229,,,,,,,15.1,,,,,,,,,,,,0.0786,133.4,0.0097
1941-12-31,,14.84,,0.08109999999999999,24.25,0.1324,,,7.55,8.76,183.14,,,10.09,,,,,,,,,,,0.0242,,,,,,,15.5,0.415,0.13,0.25670000000000004,1.68,0.1771,12544.24,104.55,,,,,0.0993,,
1942-03-31,,13.97,,0.08439999999999999,21.06,0.12710000000000002,,,7.87,8.18,165.67,,,9.0,,,,,,,,,,,0.0246,,,,,,,16.0,,,,,,,,,,,,0.1268,,
1942-06-30,,13.12,,0.07919999999999999,19.48,0.1176,,,8.5,8.33,165.61,,,8.91,,,,,,,,,,,0.0246,,,,,,,16.3,,,,,,,,,,,,0.10880000000000001,,
1942-09-30,,12.18,,0.07139999999999999,18.46,0.10830000000000001,,,9.23,8.68,170.47,,,9.08,,,,,,,,,,,0.024700000000000003,,,,,,,16.5,,,,,,,,,,,,0.09269999999999999,134.86,0.0109
1942-12-31,,11.31,,0.062,19.75,0.1082,,,9.24,9.52,182.54,,,9.62,,,,,,,,,,,0.024700000000000003,,,,,,,16.9,0.45899999999999996,0.17,0.2834,2.0,0.1889,14733.86,99.08,,,,,0.09029999999999999,,
1943-03-31,,11.12,,0.0533,20.16,0.0967,,,10.35,11.07,208.56,,,10.85,,,,,,,,,,,0.024700000000000003,,,,,,,17.2,,,,,,,,,,,,0.075,,
1943-06-30,,10.93,,0.048799999999999996,20.37,0.0909,,,11.0,12.1,224.06,,,11.52,,,,,,,,,,,0.024700000000000003,,,,,,,17.5,,,,,,,,,,,,0.0736,,
1943-09-30,,11.17,,0.05,20.11,0.0901,,,11.1,11.99,223.3,,,11.34,,,,,,,,,,,0.0248,,,,,,,17.4,,,,,,,,,,,,0.0545,136.74,0.0139
1943-12-31,,11.36,,0.053099999999999994,17.51,0.0819,,,12.21,11.48,213.8,,,10.74,,,,,,,,,,,0.0248,,,,,,,17.4,0.6920000000000001,0.2,0.2238,2.34,0.1702,17017.81,107.25,,,,,0.0296,,
1944-03-31,,11.55,,0.0512,17.32,0.07690000000000001,,,13.01,12.1,225.35,,,11.22,,,,,,,,,,,0.0246,,,,,,,17.4,,,,,,,,,,,,0.0116,,
1944-06-30,,11.6,,0.049699999999999994,16.94,0.0726,,,13.77,12.67,233.28,,,11.53,,,,,,,,,,,0.024300000000000002,,,,,,,17.6,,,,,,,,,,,,0.005699999999999999,,
1944-09-30,,11.72,,0.0508,16.48,0.07139999999999999,,,14.0,12.6,230.68,,,11.33,,,,,,,,,,,0.0241,,,,,,,17.7,,,,,,,,,,,,0.0172,138.4,0.0121
1944-12-31,,11.65,,0.0489,16.93,0.071,,,14.09,13.1,238.49,,,11.64,,,,,,,,,,,0.023799999999999998,,,,,,,17.8,0.8640000000000001,0.22,0.1052,2.52,0.0795,18159.09,122.23,,,,,0.023,,
1945-03-31,,11.83,,0.0467,17.48,0.0689,,,14.51,13.93,253.6,,,12.32,,,,,,,,,,,0.023399999999999997,,,,,,,17.8,,,,,,,,,,,,0.023,,
1945-06-30,,11.64,,0.0431,17.9,0.0663,,,15.09,15.09,270.16,,,13.13,,,,,,,,,,,0.023,,,,,,,18.1,,,,,,,,,,,,0.028399999999999998,,
1945-09-30,,11.82,,0.0417,17.72,0.0625,,,16.0,15.84,283.59,,,13.8,,,,,,,,,,,0.0225,,,,,,,18.1,,,,,,,,,,,,0.0226,139.93,0.0111
1945-12-31,,11.75,,0.0381,17.09,0.0554,,,18.05,17.33,308.56,,,15.02,,,,,,,,,,,0.022000000000000002,,,,,,,18.2,1.0390000000000001,0.23,0.0159,2.5,-0.0098,17789.36,133.62,,,,,0.0225,,
1946-03-31,,12.04,,0.0388,15.94,0.0513,,,19.48,17.53,310.42,,,15.13,,,,,,,,,,,0.022000000000000002,,,,,,,18.3,,,,,,,,,,,,0.0281,,
1946-06-30,,11.78,,0.0366,14.56,0.0452,,,22.12,18.58,321.97,,,15.77,,,,,,,,,,,0.022099999999999998,,,,,,,18.7,,,,,,,,,,,,0.0331,,
1946-09-30,,10.96,,0.045700000000000005,14.14,0.059000000000000004,,,16.96,15.09,239.7,,,11.84,,,,,,,,,,,0.0223,,,,,,,20.4,,,,,,,,,,,,0.12710000000000002,141.39,0.0104
1946-12-31,,10.7,,0.046900000000000004,15.98,0.0701,,,14.27,15.13,228.04,,,11.37,,,,,,,,,,,0.022400000000000003,,,,,,,21.5,1.061,0.23,-0.0021,2.21,-0.1161,15504.97,140.38,,,,,0.1813,,
1947-03-31,,10.65,,0.0475,18.79,0.08380000000000001,,,11.94,15.16,224.32,,,11.29,,,,,,,,,,,0.022799999999999997,,,,,,,21.9,,,,2.18,,15240.74,,,,,,0.1967,,
1947-06-30,,11.19,,0.0512,21.21,0.09699999999999999,,,10.31,14.84,218.59,,,11.08,,,,,,,,,,,0.0233,,,,,,,22.0,,,,2.18,,15128.03,,,,,,0.1765,,
1947-09-30,,11.13,,0.0525,21.84,0.10289999999999999,,,9.72,15.06,212.18,,,10.83,,,,,,,,,,,0.023799999999999998,,,,,,,23.0,,,,2.17,,15029.6,,,,,,0.1275,144.13,0.0194
1947-12-31,,11.63,,0.0559,22.3,0.10710000000000001,,,9.34,15.03,208.14,,,10.68,,,,,,,,,,,0.0242,,,,,,,23.4,0.9390000000000001,0.26,0.1416,2.21,-0.0016,15199.1,156.4,,,,,0.08839999999999999,,
1948-03-31,,11.77,,0.0594,23.68,0.11960000000000001,,,8.36,14.3,198.03,,,10.19,,,,,,,,,,,0.0242,,,,,,,23.4,,,0.0929,2.24,0.026099999999999998,15361.73,,,,,,0.06849999999999999,,
1948-06-30,,11.43,,0.050499999999999996,25.01,0.1106,,,9.04,16.82,226.17,,,11.58,,,,,,,,,,,0.0239,,,,,,,24.1,,,0.1081,2.28,0.0458,15548.77,,,,,,0.0955,,
1948-09-30,,11.51,,0.0552,27.38,0.1313,,,7.61,15.76,208.45,,,10.55,,,,,,,,,,,0.0235,,,,,,,24.5,,,0.1186,2.29,0.054000000000000006,15570.58,,,,,,0.0652,146.63,0.0174
1948-12-31,,12.5,,0.061200000000000004,30.79,0.1508,,,6.63,15.19,204.25,,,10.16,,,,,,,,,,,0.0232,,,,,,,24.1,0.826,0.28,0.0794,2.29,0.038900000000000004,15520.76,154.99,,,,,0.029900000000000003,,
1949-03-31,,13.34,,0.06570000000000001,32.41,0.15960000000000002,,,6.26,14.91,203.01,,,9.9,,,,,,,,,,,0.0231,,,,,,,23.8,,,0.035,2.26,0.009399999999999999,15241.14,,,,,,0.0171,,
1949-06-30,,13.83,,0.073,32.54,0.1718,,,5.82,13.97,189.42,,,9.07,,,,,,,,,,,0.0231,,,,,,,23.9,,,-0.0045000000000000005,2.25,-0.0103,15124.2,,,,,,-0.0083,,
1949-09-30,,14.1,,0.06709999999999999,32.41,0.1543,,,6.48,15.49,210.02,,,9.88,,,,,,,,,,,0.0232,,,,,,,23.9,,,-0.0226,2.28,-0.0058,15206.37,,,,,,-0.0245,149.19,0.0174
1949-12-31,,15.65,,0.0689,31.86,0.14029999999999998,,,7.13,16.54,227.11,,,10.53,,,,,,,,,,,0.0232,,,,,,,23.6,0.775,0.27,-0.0347,2.26,-0.015300000000000001,15001.72,158.41,,,,,-0.0207,,
1950-03-31,,16.07,,0.0674,32.54,0.1366,,,7.32,17.35,238.23,,,10.91,,,,,,,,,,,0.0236,,,,,,,23.6,,,0.021099999999999997,2.35,0.0377,15512.08,,,,,,-0.0084,,
1950-06-30,,16.34,,0.064,34.58,0.1355,,,7.38,18.74,255.16,,,11.55,,,,,,,,,,,0.0242,,,,,,,23.8,,,0.0701,2.42,0.073,15904.29,,,,,,-0.0042,,
1950-09-30,,17.66,,0.0697,36.12,0.1426,,,7.01,19.08,253.4,,,11.34,,,,,,,,,,,0.024900000000000002,,,,,,,24.4,,,0.1292,2.51,0.10310000000000001,16444.21,,,,,,0.0209,152.27,0.0207
1950-12-31,,19.05,,0.07440000000000001,36.81,0.1438,,,6.95,19.75,256.0,,,11.31,,,,,,,,,,,0.0255,,,,,,,25.0,0.7859999999999999,0.32,0.1822,2.56,0.13369999999999999,16687.9,154.98,,,,,0.0593,,
1951-03-31,,19.09,,0.0703,35.55,0.1308,,,7.64,21.63,271.68,,,11.84,,,,,,,,,,,0.0259,,,,,,,25.8,,,0.19649999999999998,2.59,0.1056,16842.95,,,,,,0.0932,,
1951-06-30,,19.52,,0.0724,34.03,0.12619999999999998,,,7.92,21.55,269.63,,,11.62,,,,,,,,,,,0.0262,,,,,,,25.9,,,0.185,2.64,0.0915,17062.5,,,,,,0.0882,,
1951-09-30,,18.87,,0.0647,31.16,0.1069,,,9.35,23.48,291.52,,,12.44,,,,,,,,,,,0.0264,,,,,,,26.1,,,0.14029999999999998,2.69,0.0725,17339.65,,,,,,0.0697,154.88,0.0171
1951-12-31,,17.24,,0.0602,29.84,0.1042,,,9.59,23.41,286.27,,,12.15,,,,,,,,,,,0.026699999999999998,,,,,,,26.5,0.655,0.36,0.11320000000000001,2.7,0.0547,17303.12,155.05,,,,,0.06,,
1952-03-31,,17.5,,0.0596,29.57,0.1008,,,9.92,23.81,293.37,,,12.36,,,,,,,,,,,0.027000000000000003,,,,,,,26.3,,,0.0709,2.73,0.051699999999999996,17413.09,,,,,,0.0194,,
1952-06-30,,17.73,,0.059500000000000004,28.61,0.096,,,10.42,24.38,298.13,,,12.45,,,,,,,,,,,0.0274,,,,,,,26.5,,,0.0492,2.73,0.036000000000000004,17376.23,,,,,,0.0232,,
1952-09-30,,17.6,,0.058499999999999996,28.64,0.09519999999999999,,,10.5,24.78,300.75,,,12.43,,,,,,,,,,,0.0278,,,,,,,26.7,,,0.0464,2.75,0.022400000000000003,17428.28,,,,,,0.023,157.55,0.0173
1952-12-31,,17.11,,0.0541,29.13,0.0922,,,10.85,26.04,316.04,,,12.93,,,,,,,,,,,0.0282,,,,,,,26.7,0.601,0.38,0.0692,2.84,0.0536,17925.97,160.67,,,,,0.0075,,
1953-03-31,,17.18,,0.054299999999999994,29.6,0.0935,,,10.7,25.99,316.62,,,12.83,,,,,,,,,,,0.0277,,,,,,,26.6,,,0.0783,2.9,0.061900000000000004,18183.82,178.61,,,,,0.011399999999999999,,
1953-06-30,,17.17,,0.0593,30.35,0.1048,,,9.54,23.95,289.59,,,11.62,,,,,,,,,,,0.0311,,,,,,,26.8,,,0.0851,2.92,0.0678,18249.04,177.82,,,,,0.0113,,
1953-09-30,,17.11,,0.061,30.72,0.1096,,,9.13,23.27,280.32,,,11.14,,,,,,,,,,,0.0287,,,,,,,26.9,,,0.0638,2.9,0.0542,18068.12,177.85,,,,,0.0075,160.18,0.0167
1953-12-31,,17.47,,0.0584,30.24,0.1011,,,9.89,24.83,299.12,,,11.75,,,,,,,,,,,0.0259,,,,,,,26.9,0.5720000000000001,0.39,0.013500000000000002,2.86,0.0052,17716.28,177.91,,,,,0.0075,,
1954-03-31,,17.71,,0.0553,30.72,0.096,,,10.42,26.57,320.08,,,12.42,,,,,,,,,,,0.023700000000000002,,,,,,,26.9,,,-0.0068000000000000005,2.85,-0.0178,17554.39,177.98,,,,,0.0113,,
1954-06-30,,17.47,,0.0501,31.56,0.09050000000000001,,,11.05,28.96,348.87,,,13.36,,,,,,,,,,,0.023799999999999998,,,,,,,26.9,,,-0.0144,2.85,-0.024300000000000002,17496.91,177.91,,,,,0.0037,,
1954-09-30,,17.77,,0.0467,31.8,0.0836,,,11.96,31.45,380.28,,,14.36,,,,,,,,,,,0.023799999999999998,,,,,,,26.8,,,-0.0004,2.88,-0.0077,17616.54,179.74,,,,,-0.0037,163.03,0.0177
1954-12-31,,18.69,,0.044000000000000004,33.62,0.07919999999999999,,,12.62,34.97,424.43,,,15.79,,,,,,,,,,,0.025099999999999997,,,,,,,26.7,0.58,0.4,0.035699999999999996,2.94,0.0273,17881.86,180.69,,,,,-0.0074,,
1955-03-31,,18.93,,0.042699999999999995,35.93,0.08109999999999999,,,12.33,36.5,443.0,,,16.22,,,,,,,,,,,0.0268,,,,,,,26.7,,,0.07200000000000001,3.02,0.0617,18311.69,180.49,,,,,-0.0074,,
1955-06-30,,19.05,,0.0395,39.08,0.0809,,,12.35,39.78,482.8,,,17.37,,,,,,,,,,,0.0278,,,,,,,26.7,,,0.0917,3.07,0.07780000000000001,18528.14,179.25,,,,,-0.0074,,
1955-09-30,,19.52,,0.0365,41.44,0.0776,,,12.89,44.34,534.15,,,18.84,,,,,,,,,,,0.0297,,,,,,,26.9,,,0.1003,3.11,0.0802,18695.21,179.9,,,,,0.0037,165.93,0.0178
1955-12-31,,19.83,,0.0361,43.77,0.07980000000000001,,,12.53,45.37,548.59,,,18.94,,,,,,,,,,,0.0296,,,,,,,26.8,0.5579999999999999,0.44,0.0935,3.13,0.0658,18723.92,180.57,,,,,0.0037,,
1956-03-31,,20.92,,0.0364,44.62,0.07769999999999999,,,12.87,47.49,574.23,,,19.37,,,,,,,,,,,0.0296,,,,,,,26.8,,,0.0646,3.12,0.0322,18568.74,179.13,,,,,0.0037,,
1956-06-30,,21.44,,0.038900000000000004,42.89,0.07780000000000001,,,12.85,46.27,551.25,,,18.16,,,,,,,,,,,0.03,,,,,,,27.2,,,0.0581,3.14,0.024,18639.75,175.82,,,,,0.0187,,
1956-09-30,,21.76,,0.0393,40.92,0.0739,,,13.54,46.84,553.97,,,17.84,,,,,,,,,,,0.0338,,,,,,,27.4,,,0.0487,3.14,0.0095,18539.36,177.96,,,,,0.018600000000000002,168.9,0.0179
1956-12-31,,20.43,,0.0375,40.04,0.07339999999999999,,,13.62,46.44,545.26,,,17.2,,,,,,,,,,,0.0359,,,,,,,27.6,0.507,0.46,0.0535,3.19,0.02,18759.21,176.53,,,,,0.029900000000000003,,
1957-03-31,,20.17,,0.0393,39.63,0.07719999999999999,,,12.95,44.03,513.24,,,15.9,,,,,,,,,,,0.0341,,,,,,,27.8,,,0.0683,3.21,0.0305,18794.25,176.92,,,,,0.0373,,
1957-06-30,,19.95,,0.0364,39.44,0.0719,,,13.9,47.55,548.35,,,16.73,,,,,,,,,,,0.038,,,,,,,28.1,,,0.0583,3.21,0.019799999999999998,18668.95,176.93,,,,,0.0331,,
1957-09-30,,20.15,,0.04,39.73,0.0789,,,12.67,43.98,503.6,,,15.16,,,,,,,,,,,0.0392,,,,,,,28.3,,,0.06269999999999999,3.24,0.030699999999999998,18771.04,175.68,,,,,0.032799999999999996,171.98,0.0182
1957-12-31,,20.42,,0.0444,38.45,0.0836,,,11.97,40.33,460.18,,,13.67,,,,,,,,,,,0.0321,,,,,,,28.4,0.473,0.47,0.0313,3.2,0.0034999999999999996,18499.14,176.35,,,,,0.028999999999999998,,
1958-03-31,,19.92,,0.042,35.33,0.0746,,,13.41,42.11,473.82,,,13.93,,,,,,,,,,,0.0298,,,,,,,28.8,,,-0.0048,3.12,-0.0287,17943.86,174.48,,,,,0.036000000000000004,,
1958-06-30,,19.4,,0.0387,32.85,0.0655,,,15.27,44.75,501.78,,,14.64,,,,,,,,,,,0.0297,,,,,,,28.9,,,-0.0001,3.14,-0.0202,17986.81,175.21,,,,,0.0285,,
1958-09-30,,19.4,,0.0353,32.29,0.0588,,,17.0,48.96,548.99,,,15.93,,,,,,,,,,,0.037599999999999995,,,,,,,28.9,,,0.0132,3.21,-0.0073,18325.97,174.38,,,,,0.0212,174.88,0.0168
1958-12-31,,19.62,,0.0327,32.41,0.054000000000000006,,,18.51,53.49,599.78,,,17.36,,,,,,,,,,,0.038599999999999995,,,,,,,28.9,0.478,0.5,0.052000000000000005,3.29,0.026600000000000002,18676.0,174.07,,,,,0.0176,,
1959-03-31,,19.85,,0.0315,34.87,0.0554,,,18.06,56.16,629.72,,,18.2,,,,,,,,,,,0.039900000000000005,,,,,,,28.9,,,0.0915,3.35,0.0742,18954.96,173.81,,,,,0.0034999999999999996,,
1959-06-30,,19.93,,0.031200000000000002,37.86,0.0592,,,16.9,57.46,639.87,,,18.45,,,,,,,,,,,0.0434,,,,,,,29.1,,,0.1074,3.43,0.09119999999999999,19301.67,173.06,,,,,0.0069,,
1959-09-30,,20.02,,0.0317,37.94,0.0601,,,16.63,57.05,630.97,,,18.12,,,,,,,,,,,0.046799999999999994,,,,,,,29.3,,,0.08070000000000001,3.43,0.0673,19237.21,171.56,,,,,0.0138,177.83,0.0169
1959-12-31,,20.17,,0.031,37.37,0.0574,,,17.42,59.06,650.97,,,18.62,,,,,,,,,,,0.046900000000000004,,,,,,,29.4,0.465,0.53,0.0581,3.44,0.0458,19215.48,171.98,,,,,0.0173,,
1960-03-31,,21.38,,0.0353,37.37,0.0616,,,16.23,55.02,606.44,,,17.29,,,,,,,,,,,0.0425,,,,,,,29.4,,,0.0633,3.52,0.0492,19569.9,172.11,,,,,0.0173,,
1960-06-30,,21.35,,0.0341,35.69,0.056900000000000006,,,17.56,57.26,626.87,,,17.82,,,,,,,,,,,0.0415,,,,,,,29.6,,,0.0353,3.5,0.0206,19387.91,170.57,,,,,0.0172,,
1960-09-30,,21.35,,0.0356,35.8,0.059699999999999996,,,16.76,54.81,600.05,,,17.05,,,,,,,,,,,0.038,,,,,,,29.6,,,0.0392,3.52,0.024900000000000002,19403.3,170.94,,,,,0.0102,180.67,0.016
1960-12-31,,21.2,,0.034300000000000004,35.56,0.0576,,,17.37,56.8,617.66,,,17.56,,,,,,,,,,,0.0384,,,,,,,29.8,0.44299999999999995,0.54,0.0219,3.47,0.0089,19074.84,170.72,,,,,0.013600000000000001,,
1961-03-31,,21.1,,0.030299999999999997,33.6,0.0482,,,20.75,64.12,697.26,,,19.84,,,,,,,,,,,0.0374,,,,,,,29.8,,,0.0044,3.49,-0.0067,19124.22,170.41,,,,,0.013600000000000001,,
1961-06-30,,21.1,,0.0296,32.95,0.0462,,,21.66,65.62,713.57,,,20.33,,,,,,,,,,,0.0388,,,,,,,29.8,,,0.026699999999999998,3.55,0.015700000000000002,19368.87,170.11,,,,,0.0068000000000000005,,
1961-09-30,,21.17,,0.0291,32.95,0.0453,,,22.05,67.26,726.53,,,20.71,,,,,,,,,,,0.0398,,,,,,,30.0,,,0.0404,3.62,0.0301,19662.99,169.71,,,,,0.013500000000000002,183.69,0.0167
1961-12-31,,21.82,,0.0282,34.46,0.044500000000000005,,,22.49,71.74,774.92,,,22.04,,,,,,,,,,,0.0406,,,,,,,30.0,0.436,0.58,0.0748,3.69,0.064,19971.55,170.5,,,,,0.0067,,
1962-03-31,,21.96,,0.028999999999999998,36.28,0.0479,,,20.86,70.29,756.74,,,21.44,,,,,,,,,,,0.0393,,,,,,,30.1,,,0.08990000000000001,3.76,0.0757,20249.84,170.43,,,,,0.0101,,
1962-06-30,,22.1,,0.037000000000000005,37.23,0.062400000000000004,,,16.03,55.63,596.92,,,16.83,,,,,,,,,,,0.0391,,,,,,,30.2,,,0.08070000000000001,3.79,0.0673,20355.01,170.41,,,,,0.0134,,
1962-09-30,,22.17,,0.0359,37.63,0.060899999999999996,,,16.43,58.0,618.26,,,17.32,,,,,,,,,,,0.0398,,,,,,,30.4,,,0.0729,3.84,0.0601,20529.49,169.65,,,,,0.013300000000000001,186.54,0.0155
1962-12-31,,22.71,,0.034,39.12,0.058600000000000006,,,17.07,62.64,667.72,,,18.59,,,,,,,,,,,0.038599999999999995,,,,,,,30.4,0.423,0.61,0.0545,3.85,0.0431,20522.91,169.29,,,,,0.013300000000000001,,
1963-03-31,,22.84,,0.0327,39.42,0.0565,,,17.7,65.67,697.73,,,19.29,,,,,,,,,,,0.0393,,,,,,,30.5,,,0.0466,3.89,0.036000000000000004,20672.58,169.28,,,,,0.013300000000000001,,
1963-06-30,,23.3,,0.031400000000000004,40.67,0.0548,,,18.26,70.11,742.46,,,20.38,,,,,,,,,,,0.039900000000000005,,,,,,,30.6,,,0.0489,3.94,0.0382,20829.84,169.81,,,,,0.0132,,
1963-09-30,,23.33,,0.030299999999999997,41.8,0.054400000000000004,,,18.4,72.85,768.97,,,20.96,,,,,,,,,,,0.0408,,,,,,,30.7,,,0.0582,4.02,0.0482,21213.05,169.49,,,,,0.009899999999999999,189.24,0.014499999999999999
1963-12-31,,23.91,,0.030699999999999998,42.16,0.0542,,,18.45,74.17,777.83,,,21.04,,,,,,,,,,,0.041299999999999996,,,,,,,30.9,0.41100000000000003,0.65,0.068,4.05,0.0516,21277.96,169.35,,,,,0.016399999999999998,,
1964-03-31,,24.44,,0.0296,43.84,0.053,,,18.85,78.8,826.39,,,22.17,,,,,,,,,,,0.042199999999999994,,,,,,,30.9,,,0.0775,4.14,0.0622,21651.38,170.54,,,,,0.0131,,
1964-06-30,,24.88,,0.0297,45.26,0.054000000000000006,,,18.53,80.24,838.78,,,22.3,,,,,,,,,,,0.0417,,,,,,,31.0,,,0.07769999999999999,4.18,0.061799999999999994,21811.61,169.34,,,,,0.0131,,
1964-09-30,,25.42,,0.029300000000000003,46.58,0.0536,,,18.66,83.41,869.11,,,22.89,,,,,,,,,,,0.042,,,,,,,31.1,,,0.0738,4.25,0.0552,22080.67,169.8,,,,,0.013000000000000001,191.89,0.013999999999999999
1964-12-31,,25.97,,0.0298,47.26,0.0542,,,18.45,83.96,872.04,,,22.75,,,,,,,,,,,0.0418,,,,,,,31.2,0.38799999999999996,0.7,0.0663,4.26,0.0516,22079.64,170.49,,,,,0.0097,,
1965-03-31,,26.4,,0.0294,48.45,0.053899999999999997,,,18.55,86.83,898.97,,,23.25,,,,,,,,,,,0.0421,,,,,,,31.3,,,0.0716,4.36,0.0548,22543.41,171.0,,,,,0.0129,,
1965-06-30,,26.77,,0.030699999999999998,49.63,0.056900000000000006,,,17.57,85.04,872.07,,,22.39,,,,,,,,,,,0.0421,,,,,,,31.6,,,0.0759,4.42,0.056600000000000004,22757.26,168.56,,,,,0.0194,,
1965-09-30,,27.28,,0.0298,51.07,0.0557,,,17.95,89.38,916.58,,,23.37,,,,,,,,,,,0.0429,,,,,,,31.6,,,0.0828,4.52,0.0635,23194.19,168.86,,,,,0.0161,194.3,0.0126
1965-12-31,,27.72,,0.0297,52.89,0.056600000000000004,,,17.67,91.73,934.76,,,23.69,,,,,,,,,,,0.0462,,,,,,,31.8,0.368,0.77,0.1069,4.62,0.08460000000000001,23659.98,169.59,,,,,0.0192,,
1966-03-31,,28.06,,0.0313,53.91,0.0601,,,16.64,88.88,897.26,,,22.61,,,,,,,,,,,0.0487,,,,,,,32.1,,,0.10859999999999999,4.73,0.0848,24165.97,168.92,,,,,0.0256,,
1966-06-30,,28.3,,0.0329,54.61,0.0634,,,15.76,86.06,860.74,,,21.56,,,,,,,,,,,0.0481,,,,,,,32.4,,,0.1024,4.75,0.07490000000000001,24178.81,167.75,,,,,0.0253,,
1966-09-30,,28.64,,0.0371,54.6,0.0708,,,14.12,77.81,771.09,,,19.16,,,,,,,,,,,0.0518,,,,,,,32.7,,,0.09380000000000001,4.79,0.0604,24315.86,166.38,,,,,0.0348,196.56,0.0116
1966-12-31,,28.27,,0.0353,54.67,0.0682,,,14.65,81.33,801.07,,,19.74,,,,,,,,,,,0.0484,,,,,,,32.9,0.33799999999999997,0.83,0.0796,4.83,0.045,24448.56,166.1,,,,,0.0346,,
1967-03-31,,28.48,,0.032400000000000005,53.52,0.060899999999999996,,,16.41,89.42,878.09,,,21.44,,,,,,,,,,,0.0454,,,,,,,33.0,,,0.060899999999999996,4.87,0.029300000000000003,24598.11,165.65,,,,,0.027999999999999997,,
1967-06-30,,28.22,,0.0317,51.87,0.0583,,,17.15,91.43,889.74,,,21.55,,,,,,,,,,,0.050199999999999995,,,,,,,33.3,,,0.0547,4.87,0.0264,24546.52,164.82,,,,,0.0278,,
1967-09-30,,28.16,,0.0305,51.12,0.0553,,,18.08,95.81,924.04,,,22.22,,,,,,,,,,,0.053,,,,,,,33.6,,,0.0556,4.92,0.0274,24715.05,164.55,,,,,0.0275,198.71,0.0109
1967-12-31,,27.91,,0.030600000000000002,50.95,0.0559,,,17.88,95.3,910.98,,,21.75,,,,,,,,,,,0.057,,,,,,,33.9,0.319,0.88,0.057800000000000004,4.96,0.026699999999999998,24839.16,164.67,,,,,0.0304,,
1968-03-31,,27.87,,0.0331,51.4,0.0611,,,16.38,89.09,841.69,,,19.93,,,,,,,,,,,0.0574,,,,,,,34.3,,,0.07730000000000001,5.06,0.0384,25282.53,163.71,,,,,0.0394,,
1968-06-30,,27.92,,0.0298,52.02,0.0554,,,18.04,100.5,938.54,,,22.0,,,,,,,,,,,0.0572,,,,,,,34.7,,,0.1005,5.14,0.055099999999999996,25640.95,161.99,,,,,0.042,,
1968-09-30,,27.97,,0.029900000000000003,52.25,0.0559,,,17.9,101.3,935.23,,,21.68,,,,,,,,,,,0.0546,,,,,,,35.1,,,0.0989,5.18,0.053399999999999996,25775.96,161.77,,,,,0.0446,200.71,0.01
1968-12-31,,28.02,,0.0288,52.58,0.0541,,,18.49,106.5,972.16,,,22.28,,,,,,,,,,,0.0603,,,,,,,35.5,0.32299999999999995,0.97,0.09820000000000001,5.2,0.0496,25813.94,162.9,,,,,0.0472,,
1969-03-31,,27.83,,0.031200000000000002,52.24,0.058600000000000006,,,17.06,99.3,891.37,,,20.2,,,,,,,,,,,0.063,,,,,,,36.1,,,0.09230000000000001,5.28,0.0447,26153.83,163.45,,,,,0.0525,,
1969-06-30,,27.71,,0.0316,51.71,0.058899999999999994,,,16.98,99.14,877.78,,,19.71,,,,,,,,,,,0.06570000000000001,,,,,,,36.6,,,0.0799,5.3,0.030600000000000002,26169.35,163.18,,,,,0.0548,,
1969-09-30,,27.51,,0.0333,51.45,0.0623,,,16.05,94.51,825.51,,,18.4,,,,,,,,,,,0.0716,,,,,,,37.1,,,0.0832,5.33,0.029500000000000002,26269.39,164.1,,,,,0.057,202.68,0.0098
1969-12-31,,27.16,,0.0347,49.68,0.0634,,,15.76,91.11,783.14,,,17.33,,,,,,,,,,,0.0765,,,,,,,37.7,0.284,1.04,0.0724,5.31,0.0204,26064.93,164.76,,,,,0.062,,
1970-03-31,,26.89,,0.0358,47.76,0.0635,,,15.75,88.65,752.03,,,16.53,,,,,,,,,,,0.0707,,,,,,,38.2,,,0.0583,5.3,0.0032,25950.46,166.16,,,,,0.0582,,
1970-06-30,,26.56,,0.0421,46.1,0.073,,,13.69,75.59,631.32,,,13.8,,,,,,,,,,,0.0784,,,,,,,38.8,,,0.057800000000000004,5.31,0.0016,25911.91,166.49,,,,,0.0601,,
