"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
4046,"HSBC","HSBC Holdings plc ADR","-","Financial","Banks - Diversified","United Kingdom",146032.88,6.77,6.27,0.31,1.07,0.88,,,43.51,,3.89,10.11%,52.62%,5.68,1.52,10.88%,-3.03%,12.69%,21.90%,11.72%,18.27%,-103.43%,136036.00,22432.00,-12.54%,-15.68%,3852.55,3800.95,98.66%,0.00%,,1.53%,1.62%,0.20%,3.44,7.68,0.75%,13.38%,7.89%,1.43,,0.70,2.55,,16.93%,16.49%,0.00%,0.00%,0.00%,0.01%,0.05%,-0.13%,-0.05%,-0.07%,-0.08%,-0.23%,3.47%,-3.64%,-3.08%,-2.16%,11.39%,-5.23%,0.64,0.65,0.85%,0.93%,-0.02%,-1.41%,-1.46%,-7.27%,4.03%,-9.53%,18.56%,-60.88%,114.04%,49.46,2/21/2024 8:30:00 AM,7/16/1999,Yes,Yes,221000,-0.65%,1.20%,2.00,2231.59,0.87,1933456,9625,48.00,38.21,38.67,38.70,38.36,38.42,0.55%,38.42,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4047,"HSCS","Heart Test Laboratories Inc","-","Healthcare","Medical Devices","USA",7.76,,,,388.02,0.90,1.10,,0.14,0.11,,,,-0.48,-0.03,68.75%,44.00%,,,-56.05%,653.85%,80.96%,0.02,-6.39,50.00%,,63.61,53.01,83.34%,16.66%,0.00%,1.89%,4.59%,0.37%,0.06,0.20,-89.51%,-152.61%,-70.28%,4.71,4.32,0.05,0.12,-69.88%,-32390.53%,-34362.39%,0.00%,0.00%,0.00%,0.00%,-0.82%,-0.82%,0.08%,-1.94%,-4.12%,-7.42%,1.24%,-3.94%,-22.78%,-85.68%,-87.92%,-28.65%,3.43,0.01,6.79%,9.13%,-2.21%,-6.88%,-73.79%,-34.05%,10.31%,-91.81%,10.31%,-97.97%,10.31%,47.26,3/14/2024 4:30:00 PM,6/15/2022,No,Yes,12,-7.79%,4.42%,1.00,3148.20,0.46,1440767,520,0.62,0.13,0.13,0.13,0.12,0.12,-3.71%,0.12,-0.82%,,,,,,,,,,,,,,,,,,,,,,,,,
4048,"HSCZ","iShares Currency Hedged MSCI EAFE Small-Cap ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.87,2.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.09%,-0.09%,-0.10%,-0.07%,0.00%,-0.03%,1.29%,2.65%,4.99%,7.61%,14.83%,4.63%,0.76,0.19,0.45%,0.39%,1.34%,3.13%,7.55%,-0.03%,6.64%,-0.03%,17.53%,-1.25%,93.16%,64.89,,7/14/2015,No,No,,-0.36%,0.60%,,15.29,0.63,9595,77,,30.59,30.77,30.69,30.64,30.66,0.24%,,,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"EAFE","Passive",0.82%,76,119313234,30.59,0.00,4516881.78,3.93,8022105.74,7.21,7437171.54,6.65,22687439.68,23.48,19.11,5.49,9.14,,8.17,"EAFE equity small-cap hedge-currency"
4049,"HSDT","Helius Medical Technologies Inc","-","Healthcare","Medical Devices","USA",5.21,,,,6.59,1.33,0.79,,4.39,7.42,,,,-21.49,-3.77,72.59%,35.48%,54.36%,,46.72%,-27.04%,9.01%,0.79,-12.69,8.50%,-58.55%,0.89,0.85,95.51%,4.62%,28.05%,7.83%,,4.27%,0.12,0.04,-91.59%,-158.82%,-416.92%,5.98,5.61,0.01,0.02,0.00%,-1602.53%,-1602.40%,-0.43%,-0.43%,-0.43%,-0.43%,-1.11%,-1.11%,-1.11%,0.43%,-0.26%,0.77%,-3.78%,-2.82%,-26.69%,-30.36%,-53.20%,-27.23%,1.40,0.51,6.00%,9.70%,4.64%,-8.82%,-24.58%,-38.42%,36.36%,-59.49%,36.36%,-99.98%,36.36%,49.49,3/28/2024 4:30:00 PM,6/27/2014,No,Yes,26,-0.17%,2.63%,1.00,315.64,0.03,9354,63,17.13,5.71,5.86,5.86,5.53,5.85,2.45%,5.78,-1.11%,,,,,,,,,,,,,,,,,,,,,,,,,
4050,"HSHP","Himalaya Shipping Ltd","RUT","Industrials","Marine Shipping","Bermuda",360.86,225.82,,,9.82,2.34,14.12,,3.51,0.58,0.00,0.00%,0.00%,0.04,,,,,,0.00%,,918.38%,36.76,1.55,,,43.90,22.37,50.96%,49.04%,0.00%,22.81%,,1.14%,2.55,0.25,,,0.27%,1.30,1.27,2.72,2.85,51.79%,39.74%,4.22%,0.00%,0.00%,0.24%,-0.06%,-0.24%,-0.24%,0.12%,0.24%,0.55%,1.92%,3.25%,10.88%,34.32%,68.59%,,22.20%,,0.37,4.15%,4.50%,3.21%,12.73%,39.88%,-3.45%,29.50%,-3.45%,92.11%,-3.45%,92.11%,58.77,,10/25/2022,No,Yes,,2.49%,-2.31%,,99.95,2.09,208992,1269,,8.21,8.02,8.26,7.90,8.22,0.12%,8.22,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4051,"HSIC","Henry Schein Inc.","S&P 500","Healthcare","Medical Distribution","USA",9532.87,23.54,13.10,3.25,0.77,2.62,55.75,30.46,28.28,1.33,,,0.00%,3.15,1.02,12.80%,11.60%,-1.96%,7.25%,5.89%,-10.50%,-60.20%,12339.00,416.00,-5.20%,-0.64%,129.25,126.66,98.00%,1.44%,-3.99%,99.31%,0.51%,4.66%,5.28,5.90,4.34%,11.72%,7.05%,1.67,1.00,0.61,0.75,29.59%,5.63%,3.37%,0.00%,0.00%,0.00%,-0.07%,-0.03%,-0.29%,-0.04%,-0.08%,0.40%,0.49%,-1.09%,-1.75%,-1.44%,-0.31%,-5.08%,-2.02%,0.87,1.69,1.65%,2.64%,-2.58%,-1.32%,-0.20%,-10.23%,2.81%,-13.49%,23.61%,-19.96%,3548.30%,43.81,2/27/2024 8:30:00 AM,11/3/1995,Yes,Yes,25000,-0.26%,-0.28%,2.67,1116.70,0.84,937142,8258,81.32,74.58,74.37,74.48,73.58,74.18,-0.54%,74.18,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4052,"HSII","Heidrick & Struggles International, Inc.","RUT","Industrials","Staffing & Employment Services","USA",644.85,12.14,10.66,1.21,0.62,1.40,1.35,,22.97,23.77,0.60,1.87%,22.90%,2.64,0.58,-17.07%,24.59%,0.75%,10.00%,9.83%,7.84%,-7.86%,1041.18,54.41,3.85%,2.03%,20.12,19.55,97.17%,2.87%,-1.03%,91.78%,-1.45%,1.47%,1.94,0.29,4.70%,12.47%,10.07%,1.58,1.58,0.17,0.22,25.09%,8.06%,5.23%,0.00%,0.00%,0.00%,-0.19%,0.38%,0.22%,-0.22%,0.56%,0.06%,0.72%,0.82%,7.48%,12.30%,28.82%,2.82%,8.53%,0.84,1.01,2.77%,3.51%,1.27%,6.81%,16.74%,-9.41%,20.85%,-9.41%,42.32%,-57.27%,221.79%,54.55,2/26/2024 4:30:00 PM,4/27/1999,Yes,Yes,2212,-0.77%,1.13%,2.00,147.84,0.66,97480,1071,35.67,31.94,32.30,32.38,31.70,32.05,0.34%,32.05,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4053,"HSMV","First Trust Horizon Managed Volatility Small/Mid ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.46,1.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,-0.20%,-0.20%,-0.20%,-0.20%,-0.30%,-0.27%,-0.33%,-0.43%,-1.20%,0.99%,1.34%,7.51%,7.78%,1.98%,0.85,0.21,0.42%,0.38%,0.09%,1.89%,5.88%,-1.65%,5.04%,-1.65%,16.81%,-6.78%,51.82%,53.54,,4/8/2020,No,No,,-0.40%,0.04%,,1.25,1.28,1596,11,,32.85,32.86,32.91,32.73,32.73,-0.35%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Active",0.80%,201,18073065,32.86,-0.00,0.00,0.00,-31000.00,-0.17,0.00,0.00,-1596000.00,-8.11,11.03,2.13,,,13.06,"U.S. equity volatility small-mid-cap"
4054,"HSON","Hudson Global Inc","-","Industrials","Staffing & Employment Services","USA",47.12,23.89,5.99,3.41,0.29,0.97,2.05,214.19,17.30,8.14,,,0.00%,0.70,0.26,101.16%,61.27%,,7.00%,22.83%,-22.07%,1072.22%,161.34,2.20,-91.84%,-10.65%,2.81,2.33,82.92%,17.32%,0.05%,49.92%,-2.25%,0.31%,1.82,0.01,3.41%,4.66%,4.47%,4.09,4.09,0.01,0.03,48.84%,0.86%,1.36%,0.00%,0.00%,-2.74%,-2.74%,-2.74%,-2.85%,-2.74%,-2.54%,1.21%,1.27%,16.28%,15.16%,2.52%,-25.73%,-36.45%,7.88%,0.58,0.67,7.29%,3.25%,15.28%,12.42%,-7.69%,-0.74%,24.89%,-31.09%,24.89%,-94.10%,175.74%,74.41,3/14/2024 8:30:00 AM,3/17/2003,No,Yes,1050,1.52%,-0.24%,1.00,4.03,6.19,24983,203,36.50,16.50,16.46,17.74,16.25,16.71,1.27%,16.71,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4055,"HSPO","Horizon Space Acquisition I Corp","-","Financial","Shell Companies","USA",100.16,,,,,1.42,345.38,,7.67,0.03,,,,,,,,,,,,21650.00%,,,,,9.21,6.77,73.51%,26.45%,0.00%,66.56%,,0.00%,0.00,0.00,,,,2.83,2.83,0.00,0.00,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,0.42%,1.07%,2.89%,5.48%,,1.35%,-0.00,0.01,0.05%,0.08%,0.59%,1.19%,3.89%,0.14%,2.50%,0.14%,6.83%,0.14%,7.67%,77.32,,1/26/2023,No,Yes,,0.05%,0.14%,,54.85,0.07,3799,16,,10.85,10.87,10.87,10.87,10.88,0.18%,10.88,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,
4056,"HSRT","Hartford AAA CLO ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.40,3.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.07%,-0.07%,0.05%,0.05%,0.04%,0.14%,0.19%,0.63%,2.64%,3.11%,0.09%,0.15,0.07,0.15%,0.18%,0.19%,0.14%,1.86%,-0.52%,0.74%,-0.52%,3.66%,-11.58%,9.26%,60.54,,5/31/2018,No,Yes,,-0.09%,0.08%,,27.93,0.13,3687,8,,39.02,39.05,39.05,39.00,39.02,-0.01%,,,"Bonds - Broad Market","Bonds","Global Bonds",,,"Active",0.29%,107,107332500,39.03,-0.00,-1959743.00,-1.79,11684179.00,12.22,3914724.00,3.79,49715146.11,86.29,6.70,1.34,2.44,,2.60,"U.S. fixed-income bonds investment-grade"
4057,"HST","Host Hotels & Resorts Inc","S&P 500","Real Estate","REIT - Hotel & Motel","USA",14529.75,19.89,20.43,0.70,2.74,2.19,12.70,18.51,9.43,1.63,0.87,4.20%,62.61%,1.04,0.30,-5.45%,2.82%,-6.69%,28.40%,17.01%,4.75%,-8.89%,5311.00,740.00,-2.91%,2.41%,703.60,694.16,98.66%,1.35%,-0.64%,103.58%,-0.53%,5.34%,5.76,37.09,6.04%,11.09%,6.73%,,,0.66,0.72,16.44%,14.27%,13.93%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,-0.27%,-0.31%,-0.51%,-0.51%,-1.10%,3.77%,7.45%,25.96%,31.75%,6.06%,1.33,0.43,1.88%,2.23%,0.39%,3.19%,17.50%,-3.10%,9.38%,-3.10%,44.15%,-23.51%,2161.66%,55.06,2/21/2024 4:30:00 PM,8/26/1968,Yes,Yes,163,0.39%,0.29%,1.70,6434.45,0.94,6063056,16831,22.88,20.51,20.57,20.85,20.54,20.65,0.68%,20.65,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4058,"HSTM","Healthstream Inc","RUT","Healthcare","Health Information Services","USA",790.83,52.61,45.30,4.38,2.83,2.32,11.12,21.99,11.25,2.35,0.11,0.42%,20.16%,0.50,0.11,0.97%,14.13%,42.50%,12.00%,3.89%,2.98%,88.72%,279.06,15.21,57.89%,-1.68%,30.30,23.78,78.48%,21.51%,-0.34%,71.34%,-0.23%,1.16%,2.86,0.28,3.05%,4.51%,4.21%,1.10,1.10,0.06,0.07,51.23%,5.74%,5.45%,0.00%,0.00%,0.00%,0.23%,0.12%,0.00%,0.12%,-0.08%,0.11%,0.68%,-2.25%,-5.50%,0.89%,20.11%,-0.76%,-3.44%,0.37,0.61,2.16%,2.47%,-2.41%,-2.71%,6.93%,-10.37%,2.43%,-10.37%,27.50%,-31.58%,3679.19%,43.35,2/19/2024 4:30:00 PM,4/11/2000,Yes,Yes,1079,1.44%,-0.39%,2.29,96.55,1.19,115182,1446,31.67,25.83,25.73,26.22,25.60,26.10,1.05%,26.10,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4059,"HSUN","Hartford Sustainable Income ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.99,5.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.16%,-0.60%,0.22%,1.74%,3.73%,0.32%,0.02%,0.35,0.07,0.05%,0.09%,-0.05%,0.16%,1.98%,-0.60%,1.06%,-1.11%,7.39%,-15.53%,8.37%,49.20,,9/22/2021,No,Yes,,-0.04%,0.00%,,7.77,0.13,1010,29,,33.94,33.94,33.95,33.92,33.92,-0.04%,,,"Bonds - Broad Market","Bonds","Global Bonds","Corporate Governance",,"Active",0.54%,406,57664000,33.92,0.00,6679.00,0.01,21495.00,0.04,-3369345.00,-5.52,8344776.00,16.92,8.12,,,,-1.87,"Global fixed-income bonds high-yield sustainability"
4060,"HSY","Hershey Company","S&P 500","Consumer Defensive","Confectioners","USA",40188.35,21.76,19.32,3.72,3.60,9.83,100.00,25.89,20.05,1.97,5.22,2.65%,49.20%,9.06,2.79,-0.13%,6.47%,10.17%,5.84%,7.59%,0.18%,-11.52%,11164.99,1861.79,3.54%,-2.17%,149.78,148.79,99.34%,27.04%,-0.03%,58.88%,0.34%,1.92%,1.45,2.85,16.29%,50.33%,22.80%,0.97,0.52,0.99,1.25,45.25%,23.41%,16.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.26%,-0.04%,0.09%,-0.27%,-0.99%,2.32%,5.82%,-7.21%,-19.57%,5.69%,0.34,4.58,2.02%,2.01%,2.79%,2.45%,-5.49%,-6.02%,8.77%,-28.83%,10.19%,-28.83%,13767.32%,57.07,2/8/2024 8:30:00 AM,12/1/1927,Yes,Yes,20505,1.99%,-0.17%,2.65,1970.57,1.36,2677291,17526,211.09,193.54,193.21,198.77,191.79,197.05,1.81%,197.05,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4061,"HTAB","Hartford Schroders Tax Aware Bond ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.65,3.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.09%,0.10%,0.08%,0.13%,0.10%,0.01%,-0.56%,-0.20%,-0.97%,3.53%,0.27%,-1.42%,0.21,0.09,0.34%,0.40%,-0.23%,-0.33%,1.85%,-1.62%,0.79%,-2.01%,9.74%,-13.87%,9.74%,45.19,,4/19/2018,No,No,,-0.26%,0.15%,,83.55,0.75,62560,120,,19.50,19.53,19.53,19.45,19.48,-0.10%,,,"Bonds - Broad Market","Bonds","Global Bonds",,,"Active",0.40%,239,242277000,19.46,0.00,9737500.00,4.19,51776500.00,27.18,37049500.00,18.05,149899000.00,162.27,3.58,-0.84,1.53,,1.97,"U.S. fixed-income bonds"
4062,"HTBI","HomeTrust Bancshares Inc","RUT","Financial","Banks - Regional","USA",430.07,8.30,8.54,1.04,1.62,0.86,,28.58,28.75,,0.44,1.79%,13.12%,2.97,0.72,-25.15%,0.70%,15.18%,8.00%,12.85%,46.35%,-11.12%,265.82,49.64,3.21%,-3.21%,17.39,14.47,83.21%,17.05%,0.03%,55.99%,-1.60%,0.56%,2.37,0.08,1.20%,11.17%,9.23%,0.10,,0.08,0.91,,25.33%,18.68%,0.00%,0.00%,0.00%,0.02%,-0.36%,-0.80%,-0.12%,-0.60%,-0.68%,-1.58%,-3.90%,-8.53%,-8.12%,6.75%,-4.27%,-8.40%,0.77,0.75,2.54%,2.46%,-4.48%,-6.41%,4.05%,-20.43%,1.57%,-20.43%,36.85%,-24.36%,119.40%,36.76,1/24/2024 8:30:00 AM,7/11/2012,Yes,Yes,565,-1.04%,-0.36%,1.25,33.96,0.91,31049,674,32.50,25.01,24.92,25.16,24.65,24.66,-1.40%,24.66,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4063,"HTBK","Heritage Commerce Corp.","RUT","Financial","Banks - Regional","USA",490.58,7.63,9.27,1.09,2.02,0.73,,6.95,11.00,,0.52,6.48%,49.47%,1.05,0.18,-24.60%,9.26%,4.65%,7.00%,12.11%,4.95%,-35.99%,243.30,64.44,-6.38%,-5.23%,61.15,58.70,95.99%,4.04%,-0.28%,77.39%,-7.62%,1.32%,1.84,0.77,1.25%,9.87%,8.74%,0.19,,0.10,0.11,,37.16%,26.49%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.31%,-0.31%,-0.56%,-0.68%,-6.20%,-5.65%,-17.66%,-5.98%,-14.68%,-19.15%,0.89,0.22,2.09%,2.37%,-3.84%,-8.48%,-8.63%,-18.83%,1.13%,-21.53%,19.88%,-70.67%,251.75%,34.96,1/26/2024 8:30:00 AM,7/24/1998,Yes,Yes,349,-1.11%,-0.25%,1.50,419.83,1.17,493258,2323,10.83,8.13,8.11,8.14,8.00,8.02,-1.35%,8.02,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4064,"HTCR","HeartCore Enterprises Inc","-","Technology","Software - Application","Japan",19.13,,9.18,,0.93,2.45,6.46,,0.37,0.14,,,,-0.14,0.08,105.41%,400.00%,,,8.86%,150.41%,0.90%,20.52,-2.76,-215.79%,-51.41%,17.65,4.70,26.63%,77.44%,0.26%,1.71%,2.51%,1.67%,1.35,0.08,-16.29%,-40.04%,-24.35%,1.19,1.19,0.45,0.57,41.13%,-11.76%,-13.46%,0.00%,0.00%,-0.22%,-1.30%,-3.38%,-3.38%,-7.92%,0.00%,-1.55%,-3.36%,-8.20%,71.91%,63.93%,-8.18%,5.44%,43.89%,1.48,0.10,7.79%,14.80%,14.30%,43.09%,-2.19%,-16.55%,104.00%,-73.24%,155.00%,-85.17%,155.00%,58.41,11/13/2023 8:30:00 AM,2/10/2022,No,Yes,14,-4.45%,-1.98%,1.00,57.98,0.65,37535,85,2.45,0.98,0.96,1.01,0.89,0.92,-6.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4065,"HTD","John Hancock Tax-Advantaged Dividend Income Fund","-","Financial","Closed-End Fund - Debt","USA",673.91,,,,11.16,1.00,,,19.02,,1.32,6.94%,,-2.00,,,,,,,12.40%,,60.40,,,,35.43,35.42,99.97%,0.03%,14.02%,14.80%,,0.07%,0.25,0.02,,,,,,,,,,,0.11%,0.11%,0.11%,0.05%,0.00%,0.05%,0.05%,0.09%,-0.11%,-0.27%,-1.19%,-0.31%,-0.31%,-1.30%,-9.48%,0.26%,1.02,0.24,1.27%,1.23%,-0.91%,-0.65%,0.45%,-4.80%,2.26%,-13.15%,17.63%,-32.11%,305.80%,45.81,,2/25/2004,No,Yes,,0.05%,0.05%,,95.62,0.67,64200,302,,19.00,19.01,19.08,18.95,19.02,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4066,"HTEC","ROBO Global Healthcare Technology and Innovation ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.22%,-0.22%,-0.22%,-0.38%,-0.36%,-0.29%,-2.79%,-1.28%,1.29%,3.93%,-4.67%,-0.72%,1.03,0.34,1.09%,1.00%,-1.37%,-0.20%,2.00%,-4.80%,3.41%,-10.66%,27.82%,-46.80%,42.42%,45.61,,6/25/2019,Yes,Yes,,-0.08%,0.19%,,13.08,0.18,2377,46,,27.80,27.85,27.96,27.83,27.83,0.11%,,,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Equities","Healthcare",,"Passive",0.68%,69,63222277,27.79,0.00,0.00,0.00,-5457500.00,-7.95,-4069500.00,-6.05,-31620750.00,-33.34,-3.22,-14.74,,,2.96,"Global equity technology healthcare innovation"
4067,"HTGC","Hercules Capital Inc","-","Financial","Asset Management","USA",2855.59,7.90,9.02,1.58,6.09,1.58,24.62,10.59,11.43,0.73,1.60,8.87%,68.48%,2.28,0.50,-2.82%,-1.62%,22.58%,5.00%,21.78%,27.38%,60.98%,469.11,333.64,11.11%,4.36%,157.76,155.23,98.40%,1.99%,0.00%,26.21%,1.02%,3.90%,6.32,6.06,10.35%,20.83%,9.93%,,,0.86,0.87,97.86%,86.36%,71.12%,0.00%,0.00%,0.00%,-1.91%,-0.08%,-0.06%,-0.22%,-0.25%,-0.30%,-0.50%,-0.66%,2.07%,13.67%,10.29%,52.65%,8.62%,1.32,0.30,1.27%,1.61%,-1.23%,2.17%,11.19%,-4.09%,8.62%,-4.09%,63.00%,-4.09%,481.67%,51.63,2/15/2024 4:30:00 PM,6/9/2005,Yes,Yes,100,-0.50%,0.28%,1.89,957.57,0.75,714072,2886,18.44,18.07,18.12,18.19,18.01,18.03,-0.22%,18.02,-0.06%,,,,,,,,,,,,,,,,,,,,,,,,,
4068,"HTH","Hilltop Holdings Inc","RUT","Financial","Banks - Regional","USA",1929.74,17.57,16.05,1.17,1.30,0.91,,,32.58,,0.68,2.30%,37.97%,1.69,0.26,-9.62%,20.79%,5.70%,15.00%,0.59%,16.67%,11.58%,1483.83,109.65,9.32%,-2.25%,65.15,45.58,69.96%,30.04%,-0.18%,57.47%,-9.74%,1.68%,2.25,0.77,0.67%,5.27%,4.27%,0.55,,0.21,0.64,,5.78%,7.39%,0.00%,0.00%,0.00%,0.17%,0.08%,-0.39%,-0.10%,-0.29%,-0.50%,-0.64%,-6.09%,-6.21%,-14.10%,1.54%,-3.20%,-15.88%,1.12,0.70,2.10%,1.99%,-4.21%,-7.18%,-3.85%,-14.84%,-0.50%,-16.94%,10.60%,-25.20%,330.52%,35.04,1/25/2024 4:30:00 PM,2/12/2004,Yes,Yes,3820,-1.07%,-0.37%,3.00,340.93,0.68,232151,1759,33.33,30.05,29.94,30.03,29.55,29.62,-1.43%,29.62,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4069,"HTHT","H World Group Limited ADR","-","Consumer Cyclical","Lodging","China",12432.03,28.73,20.88,1.10,4.39,6.02,10.82,15.79,6.48,3.60,0.53,1.37%,,1.36,0.32,380.23%,8.48%,,26.05%,8.94%,45.28%,266.56%,2830.98,456.35,14.43%,7.75%,318.77,318.39,99.88%,0.12%,0.00%,49.41%,-1.97%,2.88%,4.60,9.18,5.29%,28.61%,7.45%,0.73,0.72,2.12,2.67,30.74%,17.09%,16.12%,0.00%,0.00%,-2.05%,-2.05%,-2.15%,-2.25%,-2.27%,-2.52%,-2.55%,-2.60%,8.21%,7.82%,14.46%,-3.15%,-19.77%,16.63%,0.91,1.33,3.00%,3.64%,6.10%,14.02%,3.50%,-1.76%,29.14%,-22.67%,29.14%,-38.64%,1416.12%,64.20,3/20/2024 8:30:00 AM,3/26/2010,Yes,Yes,24335,-1.04%,0.82%,1.14,1993.33,0.55,1100073,8711,53.14,39.09,39.41,39.47,38.70,39.00,-0.23%,38.20,-2.05%,,,,,,,,,,,,,,,,,,,,,,,,,
4070,"HTIBP","Healthcare Trust, Inc.","-","Real Estate","REIT - Healthcare Facilities","USA",62.45,,,,0.18,1.95,,,8.38,,1.78,10.89%,,-1.07,,,,,,,2.70%,,344.06,,,,3.63,3.63,100.00%,,,16.77%,,0.27%,1.24,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.24%,0.24%,0.24%,0.24%,0.24%,0.92%,1.36%,2.32%,21.54%,-8.56%,-18.17%,3.48%,0.21,0.39,1.76%,2.24%,1.91%,5.36%,-2.09%,-0.24%,11.68%,-21.20%,63.17%,-38.97%,63.17%,57.78,,10/4/2021,No,Yes,,-0.18%,0.55%,,7.91,0.82,6450,13,,16.29,16.38,16.39,16.21,16.35,0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4071,"HTLD","Heartland Express, Inc.","RUT","Industrials","Trucking","USA",911.45,61.72,16.66,0.90,0.75,1.05,32.04,,10.95,0.36,0.08,0.69%,42.83%,0.19,-0.09,-55.97%,727.09%,-26.69%,68.70%,16.82%,-22.42%,-67.14%,1207.46,14.78,166.01%,-6.34%,79.04,41.36,52.33%,47.68%,1.22%,56.16%,-0.74%,5.08%,6.80,2.10,0.93%,1.72%,1.27%,1.37,1.37,0.35,0.37,6.48%,0.11%,1.22%,0.00%,0.00%,0.00%,-0.13%,-0.26%,-0.43%,-0.86%,-0.52%,-0.09%,-1.37%,-4.87%,-10.83%,-17.76%,-26.65%,-29.39%,-19.14%,0.63,0.35,2.65%,2.80%,-6.79%,-10.34%,-19.50%,-16.57%,-1.37%,-32.49%,0.78%,-57.54%,6229.32%,28.94,1/31/2024 8:30:00 AM,11/5/1986,Yes,Yes,,-1.87%,-0.09%,3.40,309.02,1.03,318237,2202,13.50,11.76,11.75,11.82,11.53,11.53,-1.96%,11.53,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
