"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
7672,"SETH","ProShares Short Ether Strategy ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.50,2.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.12%,1.05%,1.05%,2.33%,9.52%,33.92%,36.01%,,-19.98%,,1.00,3.11%,3.13%,7.89%,16.82%,8.16%,-4.02%,43.26%,-38.59%,54.09%,-38.59%,54.09%,60.58,,11/2/2023,Yes,Yes,,1.05%,4.55%,,23.73,0.18,214,4,,23.73,24.81,25.10,24.78,25.07,5.65%,,,"Other Asset Types - Leveraged / Inverse","CryptoCurrency","Global Cryptocurrency",,,"Passive",0.95%,4,2853300,23.78,0.05,43162.00,1.54,-4260059.00,-59.89,1901635.00,199.82,2233134.00,360.09,,,,,-45.02,"futures crypto ethereum inverse"
7673,"SETM","Sprott Energy Transition Materials ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.44,2.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.61%,5.81%,-10.15%,-5.72%,-11.50%,-10.39%,0.58,0.42,1.54%,2.05%,1.43%,-1.74%,-7.46%,-16.23%,10.88%,-24.36%,10.88%,-24.36%,10.88%,52.84,,2/2/2023,No,Yes,,0.00%,0.00%,,15.16,0.00,0,0,,15.85,15.85,15.85,15.85,15.85,0.00%,,,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Equities","Materials",,"Passive",0.65%,113,23682569,15.79,0.00,3024874.00,14.64,9684094.00,69.18,12719245.00,116.02,15660203.00,195.21,-9.14,,,,-13.10,"Global equity energy materials miners lithium nickel"
7674,"SEVN","Seven Hills Realty Trust .","RUT","Real Estate","REIT - Mortgage","USA",206.14,8.95,9.37,,2.80,0.76,2.96,11.69,18.28,4.69,1.40,10.07%,79.53%,1.55,0.36,-4.70%,-0.22%,,,34.42%,4.40%,-9.56%,73.50,22.77,15.15%,3.26%,14.81,14.43,97.43%,2.72%,0.00%,44.03%,3.02%,1.52%,2.36,0.22,3.20%,8.45%,4.28%,,,0.96,1.54,84.33%,78.73%,30.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.94%,4.98%,13.19%,8.09%,26.48%,7.42%,1.03,0.25,1.51%,1.75%,1.43%,3.75%,8.18%,-3.00%,13.38%,-3.00%,45.09%,-56.90%,153.91%,60.45,7/29/2024 4:30:00 PM,5/26/2006,Yes,Yes,,0.00%,0.14%,1.00,93.09,0.02,95,3,14.83,13.88,13.90,13.90,13.90,13.90,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7675,"SEZL","Sezzle Inc.","RUT","Financial","Credit Services","USA",842.74,21.45,22.36,,4.37,16.71,13.29,139.99,9.00,11.32,,,0.00%,7.02,0.89,,,,,254.36%,60.20%,2346.80%,192.69,41.94,159.88%,29.18%,5.70,3.09,54.21%,45.13%,-13.47%,14.03%,,6.88%,2.05,0.21,22.83%,126.01%,34.94%,2.07,2.07,1.39,1.39,51.73%,22.60%,21.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.07%,-0.08%,-0.40%,-0.40%,13.36%,21.37%,85.20%,158.75%,851.87%,633.38%,8.93,9.03,7.38%,7.22%,13.35%,39.65%,128.66%,-2.77%,114.99%,-2.77%,2004.76%,-2.77%,2004.76%,69.12,8/7/2024 4:30:00 PM,8/17/2023,No,Yes,278,-0.41%,0.53%,1.00,103.72,0.03,164,21,156.50,150.31,151.11,151.11,150.31,150.49,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7676,"SF","Stifel Financial Corp.","-","Financial","Capital Markets","USA",8794.33,18.21,11.15,1.28,1.59,1.87,3.31,163.71,45.97,25.92,1.68,1.96%,33.67%,4.71,1.64,39.90%,17.53%,3.18%,14.18%,46.40%,18.00%,28.80%,5540.59,522.23,3.67%,2.93%,101.06,98.94,97.90%,3.49%,-0.36%,87.83%,-1.03%,2.18%,3.88,2.16,1.49%,10.42%,7.06%,,,0.37,0.49,81.69%,16.74%,9.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.87%,2.68%,8.49%,16.64%,32.21%,24.06%,1.09,1.93,2.13%,1.86%,0.31%,1.80%,10.79%,-4.68%,11.94%,-4.68%,56.52%,-4.68%,16117.74%,53.85,7/24/2024 8:30:00 AM,7/19/1983,Yes,Yes,9000,0.00%,0.00%,2.44,555.22,0.00,0,0,92.83,85.79,85.79,85.79,85.79,85.79,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7677,"SFBC","Sound Financial Bancorp Inc","-","Financial","Banks - Regional","USA",137.60,35.13,,,2.36,1.36,,46.02,39.63,,0.76,1.41%,25.85%,1.53,,,,0.87%,,8.66%,5.87%,-72.17%,58.24,3.92,,,2.55,2.13,83.53%,16.75%,-0.45%,42.53%,-0.65%,0.12%,0.38,0.00,0.38%,3.92%,2.77%,0.20,,0.39,0.55,,8.13%,6.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-3.66%,16.57%,37.12%,49.31%,48.28%,37.82%,0.68,1.52,2.72%,2.08%,4.33%,15.85%,33.43%,-4.00%,35.32%,-4.00%,59.40%,-4.00%,1320.44%,63.21,,1/9/2008,No,Yes,128,0.00%,0.00%,,6.97,0.00,0,0,,53.75,53.75,53.75,53.75,53.75,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7678,"SFBS","ServisFirst Bancshares Inc","RUT","Financial","Banks - Regional","USA",4272.43,21.65,17.30,,4.60,2.83,,21.21,27.70,,1.21,1.54%,30.06%,3.62,0.96,-1.88%,17.16%,8.46%,,20.59%,19.26%,-2.67%,929.70,197.51,4.02%,0.17%,54.46,50.51,92.75%,7.38%,0.00%,71.65%,-0.48%,7.28%,15.29,3.67,1.27%,13.75%,12.36%,0.10,,0.06,0.79,,25.42%,21.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.04%,3.91%,32.42%,26.96%,50.10%,17.59%,0.88,2.30,2.69%,2.89%,-0.04%,3.48%,19.24%,-6.29%,30.17%,-6.29%,73.30%,-19.43%,532.62%,54.34,7/15/2024 4:30:00 PM,5/14/2014,Yes,Yes,591,0.00%,0.00%,3.00,240.30,0.00,1,1,75.00,78.35,78.35,78.35,78.35,78.35,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7679,"SFEB","FT Vest U.S. Small Cap Moderate Buffer ETF - February","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.32%,2.74%,4.59%,5.43%,,6.66%,,0.19,0.76%,0.60%,0.70%,1.24%,3.56%,-1.29%,6.61%,-1.29%,8.32%,-1.29%,8.32%,57.16,,2/20/2024,No,No,,0.00%,0.00%,,17.58,0.00,0,0,,20.95,20.95,20.95,20.95,20.95,0.00%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.90%,6,66087041,20.98,-0.00,-4500.00,-0.01,-5943500.00,-8.25,61809500.00,1444.98,61809500.00,1444.98,,,,,12.11,"U.S. options SP500 buffer upside-cap fixed-period"
7680,"SFIX","Stitch Fix Inc","RUT","Consumer Cyclical","Apparel Retail","USA",479.57,,,,0.34,2.30,1.96,28.21,1.71,2.00,,,,-1.02,-0.21,39.14%,37.12%,,20.30%,2.24%,-18.28%,6.93%,1393.72,-121.00,25.19%,5.39%,122.34,92.50,75.61%,24.39%,-2.23%,69.82%,0.65%,7.91%,4.50,7.32,-18.68%,-48.33%,-38.53%,1.75,1.23,0.50,0.63,40.61%,-6.75%,-8.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.25%,-0.00%,-0.00%,14.62%,14.29%,13.62%,74.22%,17.19%,9.80%,1.91,0.20,6.03%,5.46%,7.37%,-1.53%,18.92%,-22.30%,23.66%,-22.30%,90.29%,-96.55%,90.29%,57.21,9/24/2024 4:30:00 PM,11/17/2017,Yes,Yes,5860,-0.09%,0.09%,3.22,1628.57,0.00,78,5,3.73,3.92,3.92,3.93,3.92,3.92,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7681,"SFL","SFL Corporation Ltd","RUT","Industrials","Marine Shipping","Bermuda",1610.10,,11.39,,1.93,1.34,7.01,,8.23,1.58,1.09,9.89%,146.28%,,0.41,82.04%,-12.43%,-0.94%,-7.70%,12.81%,16.01%,,834.44,126.61,3196.00%,3.66%,137.47,108.07,78.61%,25.83%,0.00%,30.54%,-4.47%,1.22%,1.15,1.32,3.30%,12.13%,4.61%,0.34,0.34,1.65,2.58,36.18%,33.74%,15.17%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.39%,-7.45%,-15.65%,-13.74%,1.10%,-2.04%,0.72,0.27,2.43%,1.99%,-3.31%,-7.81%,-12.34%,-21.35%,4.54%,-24.42%,7.60%,-65.59%,182.28%,39.95,8/14/2024 8:30:00 AM,6/14/2004,Yes,Yes,21,0.09%,-0.09%,2.00,1151.37,0.03,1475,3,14.00,11.05,11.04,11.05,11.04,11.05,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7682,"SFLO","VictoryShares Small Cap Free Cash Flow ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.23,0.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.09%,0.83%,-0.07%,0.63%,,2.33%,,0.44,1.33%,1.26%,-0.94%,-1.78%,-0.22%,-9.43%,5.11%,-9.43%,7.01%,-9.43%,7.01%,48.22,,12/21/2023,No,Yes,,0.00%,0.00%,,54.85,0.00,0,0,,25.94,25.94,25.94,25.94,25.94,0.00%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Passive",0.49%,200,115687200,25.37,0.02,16074300.00,16.14,69585500.00,150.94,114125900.00,7309.67,114125900.00,7309.67,,,,,4.24,"U.S. equity cash-cow small-cap"
7683,"SFLR","Innovator Equity Managed Floor ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.27,0.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.80%,1.20%,1.46%,6.76%,17.84%,14.34%,0.71,0.38,1.69%,1.00%,0.69%,0.66%,6.15%,-1.88%,5.36%,-1.88%,25.96%,-1.88%,38.73%,56.96,,11/9/2022,No,Yes,,0.00%,0.00%,,134.46,0.00,0,0,,31.25,31.25,31.25,31.25,31.25,0.00%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Active",0.89%,230,434138700,31.23,0.00,20127970.00,4.86,136457115.00,45.84,300060335.00,223.79,332474725.00,327.03,18.97,,,,20.35,"U.S. options buffer fixed-period"
7684,"SFM","Sprouts Farmers Market Inc","RUT","Consumer Defensive","Grocery Stores","USA",10331.41,32.39,27.64,3.78,1.44,8.15,57.55,41.99,12.67,1.79,,,0.00%,3.19,0.76,19.68%,9.84%,15.43%,8.58%,5.81%,11.89%,44.75%,7189.15,324.75,19.90%,3.02%,101.21,99.54,98.35%,0.59%,-38.94%,104.13%,-2.96%,9.34%,6.87,9.29,9.81%,27.70%,11.77%,1.03,0.44,1.17,1.28,35.59%,6.21%,4.52%,0.00%,0.00%,0.00%,0.00%,-0.12%,-0.31%,-0.31%,-0.58%,-0.17%,-0.31%,3.08%,4.86%,36.52%,59.89%,154.20%,114.47%,0.56,2.76,2.68%,2.57%,3.08%,10.45%,47.61%,-1.18%,30.05%,-1.18%,161.22%,-1.18%,693.69%,62.73,7/29/2024 4:30:00 PM,8/1/2013,Yes,Yes,32000,-0.31%,1.37%,2.65,1353.54,0.05,3417,31,99.75,102.10,103.50,104.00,103.16,103.18,1.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7685,"SFNC","Simmons First National Corp.","RUT","Financial","Banks - Regional","USA",2627.76,17.47,13.78,3.49,1.83,0.76,,5.39,27.56,,0.84,4.01%,57.94%,1.20,0.33,-19.21%,14.59%,-9.89%,5.00%,11.77%,8.84%,-29.20%,1436.64,150.79,7.60%,-2.30%,125.18,123.37,98.55%,1.74%,-2.43%,69.72%,-0.74%,1.90%,4.28,2.35,0.54%,4.43%,2.88%,0.15,,0.51,0.53,,10.95%,10.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.55%,7.83%,25.63%,15.83%,20.91%,5.49%,0.89,0.61,2.88%,2.93%,1.23%,3.56%,11.50%,-6.10%,23.05%,-6.10%,56.66%,-37.52%,1931.77%,56.85,7/24/2024 8:30:00 AM,3/14/1985,Yes,Yes,3007,0.00%,0.00%,3.33,547.53,0.00,0,0,21.90,20.93,20.93,20.93,20.93,20.93,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7686,"SFST","Southern First Bancshares Inc","RUT","Financial","Banks - Regional","USA",274.83,19.79,,2.47,1.33,0.86,,15.92,39.09,,,,0.00%,1.70,,,,-10.42%,8.00%,18.09%,19.04%,20.95%,206.76,13.79,27.59%,2.99%,8.09,7.21,89.12%,11.60%,-1.76%,72.00%,-6.10%,0.64%,2.24,0.05,0.34%,4.45%,2.21%,0.07,,0.96,0.96,,8.67%,6.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.30%,11.34%,25.16%,10.53%,20.46%,-9.22%,0.81,1.00,3.48%,2.72%,6.10%,4.99%,7.23%,-8.38%,21.81%,-14.43%,34.83%,-48.65%,956.66%,63.84,7/18/2024 8:30:00 AM,10/27/1999,Yes,Yes,296,0.00%,0.00%,3.00,20.54,0.00,0,0,30.50,33.68,33.68,33.68,33.68,33.68,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7687,"SFWL","Shengfeng Development Ltd.","-","Industrials","Integrated Freight & Logistics","China",103.81,11.79,,,0.23,0.93,7.06,,1.36,0.18,,,0.00%,0.11,,,,52.60%,,15.03%,,,446.28,8.89,,,40.62,8.94,22.01%,89.06%,0.00%,0.41%,,3.85%,5.12,0.34,3.60%,8.29%,6.78%,1.30,1.30,0.17,0.64,10.04%,2.69%,1.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.78%,0.79%,18.69%,-23.95%,-89.44%,-56.80%,-4.69,0.05,3.71%,3.87%,0.00%,-0.29%,-49.75%,-5.93%,15.45%,-92.75%,56.79%,-92.78%,56.79%,49.39,,3/31/2023,No,Yes,1341,0.00%,0.00%,,67.17,0.00,0,0,,1.27,1.27,1.27,1.27,1.27,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7688,"SFY","SoFi Select 500 ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.23,1.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.36%,1.80%,2.26%,12.56%,26.40%,20.13%,1.03,0.32,1.53%,1.43%,1.68%,2.74%,10.05%,-1.50%,14.20%,-1.50%,39.94%,-1.50%,159.42%,58.89,,4/11/2019,Yes,Yes,,0.10%,0.30%,,250.20,0.00,49,3,,20.27,20.33,20.35,20.33,20.35,0.39%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Passive",0.05%,502,860423295,20.27,0.00,14029760.00,1.66,24455025.00,2.93,135055045.00,18.62,167256635.00,24.13,28.42,8.38,15.82,,15.32,"U.S. equity growth fundamental large-cap"
7689,"SFYF","SoFi Social 50 ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.26,0.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.09%,0.47%,2.22%,11.07%,25.32%,17.94%,1.52,0.65,0.92%,1.19%,0.01%,-0.37%,9.05%,-8.31%,17.47%,-8.31%,45.09%,-18.08%,180.49%,51.41,,5/8/2019,Yes,Yes,,0.00%,-2.25%,,3.13,0.01,1,1,,36.11,35.30,35.30,35.30,35.30,-2.25%,,,"US Equities - Broad Market & Size","Equities (Stocks)","US Equities",,"US","Passive",0.29%,51,17692626,36.11,-0.02,0.00,0.00,0.00,0.00,-1885504.00,-9.63,-2468399.00,-12.24,30.72,-1.98,14.05,,12.60,"U.S. equity"
7690,"SFYX","SoFi Next 500 ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.18,1.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.83%,1.38%,4.86%,2.55%,13.31%,8.14%,1.13,0.20,1.41%,1.23%,0.74%,1.55%,4.24%,-2.74%,9.94%,-2.74%,28.08%,-10.67%,114.64%,54.91,,4/11/2019,Yes,Yes,,0.00%,0.05%,,34.75,0.01,25,1,,13.81,13.82,13.82,13.82,13.82,0.05%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Passive",0.06%,498,91879725,13.82,0.00,0.00,0.00,6591390.00,7.73,16993520.00,22.69,20467850.00,28.66,16.10,-0.16,7.93,,7.44,"U.S. equity growth fundamental"
7691,"SG","Sweetgreen Inc","RUT","Consumer Cyclical","Restaurants","USA",3955.08,,,,6.09,8.41,16.17,,4.12,2.14,,,,-0.83,-0.13,29.90%,38.17%,-12.71%,27.00%,24.27%,21.06%,47.89%,648.95,-93.00,-41.92%,2.13%,99.70,92.54,92.82%,18.92%,-7.64%,88.92%,17.44%,15.75%,4.29,14.57,-10.65%,-18.95%,-12.44%,2.72,2.70,0.59,0.66,9.08%,-13.66%,-14.33%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.03%,0.37%,-0.88%,-0.71%,-0.71%,20.90%,-5.76%,9.86%,56.23%,185.43%,206.65%,2.32,2.24,7.83%,6.94%,6.21%,18.01%,56.98%,-10.07%,52.58%,-10.07%,301.05%,-38.34%,468.05%,59.45,8/8/2024 4:30:00 PM,11/18/2021,Yes,Yes,6186,-0.26%,0.46%,1.55,3396.29,0.04,6051,36,38.40,34.58,34.74,35.00,34.08,34.65,0.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7692,"SGA","Saga Communications, Inc.","-","Communication Services","Broadcasting","USA",90.83,14.51,30.23,7.25,0.81,0.55,3.77,20.69,26.52,3.85,0.94,6.89%,64.65%,1.00,0.13,-67.76%,-2.04%,-7.66%,2.00%,-1.26%,-1.48%,-27.04%,111.70,6.04,37.93%,-0.20%,6.25,5.06,80.96%,19.24%,0.00%,56.11%,-12.37%,0.22%,0.70,0.01,2.68%,3.49%,3.42%,2.69,2.69,0.07,0.07,17.09%,5.38%,5.41%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.55%,-4.48%,-12.75%,-35.80%,-25.12%,-33.09%,0.27,0.29,1.30%,1.80%,-2.35%,-3.70%,-25.78%,-11.95%,1.11%,-40.37%,3.20%,-69.51%,875.01%,38.31,8/8/2024 8:30:00 AM,3/2/1993,No,Yes,589,0.00%,0.00%,1.00,16.13,0.00,0,0,24.00,14.51,14.51,14.51,14.51,14.51,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7693,"SGBX","Safe & Green Holdings Corp","-","Industrials","Metal Fabrication","USA",2.15,,,,0.26,,2.10,,-5.24,0.50,,,,-29.00,,,,40.46%,,79.81%,-75.41%,63.38%,8.19,-25.74,,,2.03,1.52,74.88%,24.87%,0.00%,10.42%,32.69%,2.77%,0.63,0.04,-102.74%,-8080.39%,,0.33,0.32,,,-106.39%,-204.45%,-314.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.70%,5.73%,-63.91%,-76.50%,-91.32%,-88.77%,-2.74,0.14,10.43%,11.89%,-1.63%,-32.88%,-77.78%,-64.16%,22.93%,-96.08%,22.93%,-99.92%,22.93%,41.74,8/14/2024 4:30:00 PM,6/22/2017,No,Yes,14,0.00%,3.15%,1.00,66.94,0.60,2015,1,56.24,1.02,1.06,1.06,1.06,1.06,3.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7694,"SGC","Superior Group of Companies Inc..","RUT","Consumer Cyclical","Apparel Manufacturing","USA",252.39,21.96,14.61,,0.46,1.26,18.88,4.69,11.96,0.80,0.56,3.72%,103.15%,0.69,0.21,37.96%,38.26%,-13.13%,-12.00%,10.44%,1.99%,-52.39%,553.95,11.18,-62.79%,-3.46%,16.56,11.52,69.57%,31.36%,-0.12%,42.70%,-4.71%,3.49%,2.66,0.40,2.68%,5.67%,3.93%,2.82,1.82,0.42,0.44,38.80%,4.11%,2.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.66%,16.85%,-23.72%,-6.52%,101.47%,11.48%,1.40,0.59,2.98%,3.46%,7.10%,-8.02%,-6.49%,-27.47%,29.07%,-30.97%,104.48%,-48.69%,1712.86%,53.37,8/6/2024 4:30:00 PM,3/3/1969,Yes,Yes,6900,0.00%,0.00%,1.00,151.33,0.00,0,0,23.00,15.05,15.05,15.05,15.05,15.05,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7695,"SGD","Safe and Green Development Corp","-","Real Estate","Real Estate - Development","USA",4.63,,,,51.42,2.02,231.41,,0.12,0.00,,,,-0.64,,,,,,0.00%,,-164.60%,0.09,-7.54,,,18.73,11.66,62.25%,37.89%,-0.31%,1.45%,,3.64%,0.21,0.42,-63.98%,-437.31%,-373.83%,0.10,0.10,0.00,4.17,99.36%,-5665.18%,-8202.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-4.96%,-4.96%,-4.96%,-8.98%,-12.34%,-49.47%,-72.64%,,-82.35%,6.63,0.03,9.03%,11.41%,-10.25%,-18.29%,-67.11%,-55.07%,16.01%,-97.64%,16.01%,-97.64%,16.01%,39.11,,9/19/2023,No,Yes,2,-4.96%,3.96%,,1995.29,0.03,2893,4,,0.25,0.26,0.26,0.25,0.25,-1.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7696,"SGDJ","Sprott Junior Gold Miners ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.34,3.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.29%,9.54%,15.03%,23.58%,36.26%,24.85%,1.35,0.98,2.28%,2.15%,5.45%,8.88%,17.75%,-0.19%,24.75%,-0.19%,52.60%,-30.67%,122.34%,64.38,,3/31/2015,Yes,Yes,,0.00%,0.00%,,19.64,0.00,0,0,,36.73,36.73,36.73,36.73,36.73,0.00%,,,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Equities","Materials",,"Passive",0.50%,40,128039226,36.58,0.00,0.00,0.00,-2332106.00,-1.79,-3591960.00,-2.73,3473122.00,2.79,42.68,1.00,5.04,,6.39,"U.S. equity gold-miners gold"
7697,"SGDM","Sprott Gold Miners ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.35,1.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.80%,8.14%,21.22%,32.68%,29.89%,26.43%,0.93,0.76,2.18%,2.00%,4.30%,7.32%,20.82%,-0.84%,20.76%,-0.84%,52.46%,-20.03%,181.55%,64.36,,7/15/2014,Yes,Yes,,0.00%,0.00%,,23.38,0.00,0,0,,31.59,31.59,31.59,31.59,31.59,0.00%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Materials","North America","Passive",0.50%,36,282876208,31.57,0.00,-1525340.00,-0.54,-5908682.00,-2.05,-7932831.00,-2.73,-8046845.00,-2.77,31.73,7.62,6.86,4.21,3.33,"U.S. equity gold-miners gold"
7698,"SGE","Strong Global Entertainment Inc","-","Technology","Computer Hardware","USA",11.10,28.15,,,0.23,1.60,3.19,8.48,0.88,0.44,,,0.00%,0.05,,,,-35.99%,,9.96%,-54.48%,-41.86%,49.00,0.35,,,7.88,1.73,21.95%,78.14%,0.00%,0.13%,,1.46%,0.55,0.03,12.53%,38.64%,4.39%,1.37,1.22,0.16,0.27,30.56%,3.98%,0.72%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.65%,-3.98%,-10.79%,4.62%,-24.63%,-12.30%,1.15,0.12,4.20%,9.09%,-5.09%,-6.02%,-2.32%,-26.22%,12.15%,-56.86%,37.45%,-67.77%,37.45%,43.78,5/14/2024 4:30:00 PM,5/16/2023,No,Yes,199,0.00%,0.00%,,45.85,0.00,0,0,,1.40,1.40,1.40,1.40,1.40,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
